,links
151,https://www.dr.dk/nyheder/regionale/midtvest/kommende-sygeplejersker-skal-laere-om-alternativ-behandling-anisa-tager
152,https://www.dr.dk/nyheder/tema/skovbrande-i-sverige
153,https://www.dr.dk/nyheder/regionale/bornholm/forening-akutbil-uden-laege-kan-koste-liv-paa-bornholm
154,https://www.dr.dk/nyheder/indland/se-top-ti-listerne-kun-fire-vil-helst-laese-brasilianske-studier
155,https://www.dr.dk/nyheder/tema/drenge-fanget-i-grotte
156,https://www.dr.dk/nyheder/regionale/oestjylland/sygeplejerskestuderende-foeler-sig-presset-til-gaa-syge-paa-arbejde
210,https://www.dr.dk/nyheder/indland/politiet-savner-viden-om-betonblok-trods-et-utal-af-henvendelser
211,/search?biw=1036&bih=670&q=related:https://www.dr.dk/nyheder/indland/politiet-savner-viden-om-betonblok-trods-et-utal-af-henvendelser&sa=X&ved=2ahUKEwjq5Nao9cj5AhVE_qQKHSnUBXY4ChAfegQIBxAJ
212,https://www.dr.dk/nyheder/video-blodmaanen-glaeder-entusiaster-verden-over?focusId=3472667
213,https://www.dr.dk/nyheder/viden/klima/en-tredjedel-af-verdens-kongepingviner-er-forsvundet
214,https://www.dr.dk/nyheder/indland/ingen-mandlige-jordemoedre-og-ingen-kvindelige-datamatikere-her-er-studierne-uden
215,https://www.dr.dk/nyheder/tema/eu-kritiserer-polen
216,https://www.dr.dk/nyheder/faerre-senge-mange-patienter-og-udsigt-til-langt-flere-patienter-skaber-bekymring?focusId=3441085
217,https://www.dr.dk/nyheder/faerre-senge-mange-patienter-og-udsigt-til-langt-flere-patienter-skaber-bekymring?focusId=3484754
218,https://www.dr.dk/nyheder/faerre-senge-mange-patienter-og-udsigt-til-langt-flere-patienter-skaber-bekymring?focusId=4059120
219,https://www.dr.dk/nyheder/indland/nogle-evakuerede-gronlaendere-kan-flytte-hjem
283,https://www.dr.dk/nyheder/politik/laeger-og-sygeplejersker-userioest-uansvarligt-og-rigtig-daarlig-ide-nedlaegge
284,https://www.dr.dk/nyheder/politik/regionerne-gaar-uvis-fremtid-i-moede-loekke-tager-beslutningen-i-efteraaret
285,https://www.dr.dk/nyheder/regionale/syd/bandekrig-presser-skadestue-sygeplejersker-er-utrygge-og-gaar-med
286,https://www.dr.dk/nyheder/politik/12-aars-had-kaerlighedsforhold-venstre-i-syv-sind-om-regionerne
287,https://www.dr.dk/nyheder/indland/sygeplejen-er-rykket-taettere-paa-svend-aage-jeg-koerer-400-meter-i-min-koerestol-og
288,https://www.dr.dk/nyheder/regionale/nordjylland/rygere-sygeplejersker-og-tandlaeger-kan-goere-en-forskel
289,https://www.dr.dk/nyheder/regionale/nordjylland/praktiserende-laeger-har-flere-patienter-end-nogensinde-foer
290,https://www.dr.dk/nyheder/indland/vi-stoler-mest-paa-jordemoedre-og-mindst-paa-politikere
291,https://www.dr.dk/nyheder/regionale/nordjylland/frustrerede-laeger-hvorfor-skal-mange-foedsler-i-aar-gaa-ud-over
292,https://www.dr.dk/nyheder/tema/tildaekningsforbud
366,https://www.dr.dk/nyheder/regionale/sjaelland/opdatering-af-tidsroeveren-udskudt-aergerligt-men-hellere-det-bliver
367,https://www.dr.dk/nyheder/tema/kollapset-bro-i-genova
368,https://www.dr.dk/nyheder/regionale/syd/25000-ansatte-maa-pakke-smoegerne-vaek-region-vil-indfoere-totalt-rygeforbud
369,https://www.dr.dk/nyheder/regionale/oestjylland/hot-and-cold-lone-arbejder-i-vintertoej-paa-supersygehusets-stueplan
372,https://www.dr.dk/nyheder/viden/temaer/tema/den-videnskabelige-forklaring-pa-i-landsproblemer
373,https://www.dr.dk/nyheder/indland/forste-gang-i-20-ar-flere-taender-smogen
374,https://www.dr.dk/nyheder/tema/16-arig-skuddraebt
375,https://www.dr.dk/nyheder/politik/faengselsbetjente-skal-uddannes-i-tidligere-faengsel-ved-horsens
459,https://www.dr.dk/nyheder/regionale/nordjylland/haard-kritik-af-nye-sygeplejersker-de-laerer-ikke-haandvaerket
460,https://www.dr.dk/nyheder/indland/sygeplejersker-skal-bygge-bro-patienter-som-bo-det-er-tid-til-goere-noget
463,https://www.dr.dk/nyheder/det-risikerer-du-som-kunde-hvis-din-bank-bliver-midtpunkt-en-skandale
464,https://www.dr.dk/nyheder/politik/regeringen-vil-barbere-18-timer-af-skoleskemaet-hver-uge
465,https://www.dr.dk/nyheder/regionale/sjaelland/patient-doede-efter-medicineringsfejl-kan-skyldes-fejl-i-udskaeldt-it
468,https://www.dr.dk/nyheder/udland/iraker-mistaenkt-drab-i-chemnitz-burde-have-vaeret-udvist-aar-siden
565,https://www.dr.dk/nyheder/udland/valgisverige
566,https://www.dr.dk/nyheder/regionale/sjaelland/mogens-vaagnede-op-til-14-hovedloese-duer-det-er-ikke-drengestreger
567,https://www.dr.dk/nyheder/tema/omskaering-af-drenge
569,/search?biw=1036&bih=670&q=related:https://www.dr.dk/nyheder/tema/tibet-sagen&sa=X&ved=2ahUKEwjQ4JnH9cj5AhXGDewKHSo6ATg4ChAfegQIDxAJ
570,https://www.dr.dk/nyheder/tema/pet-bog
571,/search?biw=1036&bih=670&q=related:https://www.dr.dk/nyheder/tema/pet-bog&sa=X&ved=2ahUKEwjQ4JnH9cj5AhXGDewKHSo6ATg4ChAfegQIDhAJ
572,https://www.dr.dk/nyheder/viden/kroppen/populaer-gigtpille-fordobler-risikoen-blodprop-i-hjertet
574,/search?biw=1036&bih=670&q=related:https://www.dr.dk/nyheder/indland/politiet-savner-viden-om-betonblok-trods-et-utal-af-henvendelser&sa=X&ved=2ahUKEwjQ4JnH9cj5AhXGDewKHSo6ATg4ChAfegQIEhAJ
681,https://www.dr.dk/nyheder/politik/socialdemokratiet-gaar-til-valg-paa-ansaette-1000-flere-sygeplejersker
682,https://www.dr.dk/nyheder/politik/s-vi-har-aldrig-sagt-vi-kan-finde-1000-ledige-sygeplejersker
683,https://www.dr.dk/nyheder/indland/sygeplejersker-om-s-loefte-til-sygehuse-vi-vil-have-tid-til-naervaer
684,https://www.dr.dk/nyheder/politik/socialdemokratisk-sygeplejerske-loefte-moeder-virkeligheden-det-har-ikke-realisme
685,https://www.dr.dk/nyheder/regionale/syd/sygeplejersker-truet-og-stalket-af-patienter-37-har-faaet-nyt-navneskilt-uden
686,https://www.dr.dk/nyheder/regionale/nordjylland/sygehusledelse-vi-savner-erfarne-sygeplejersker-blandt-ansoegerne
687,https://www.dr.dk/nyheder/regionale/oestjylland/flere-udskrives-inden-faerdigbehandling-sygeplejersker-bliver-uddannet
688,https://www.dr.dk/nyheder/regionale/syd/sygeplejersker-truet-og-stalket-af-patienter-nu-kan-de-skjule-deres-efternavn
689,https://www.dr.dk/nyheder/regionale/syd/sygeplejersker-skjuler-deres-efternavn-frygter-trusler-og-chikane
691,https://www.dr.dk/nyheder/regionale/nordjylland/ny-uddannelse-sygeplejersker-kan-vaere-med-til-afhjaelpe-laegemanglen
811,https://www.dr.dk/nyheder/regionale/sjaelland/sygeplejerske-siger-op-paa-grund-af-sundhedsplatformen-kroppen-begynder
812,https://www.dr.dk/nyheder/regionale/syd/politikere-blander-sig-i-navneskiltesag-de-ansatte-maa-selv-bestemme
813,https://www.dr.dk/nyheder/regionale/oestjylland/pressede-afdelinger-har-svaert-ved-lokke-erfarne-sygeplejersker-til
814,https://www.dr.dk/nyheder/regionale/trekanten/efter-international-influenza-krise-nu-faar-laeger-og-sygeplejersker
815,https://www.dr.dk/nyheder/regionale/sjaelland/over-300-staar-til-miste-jobbet-paa-sygehuse-i-region-sjaelland
816,https://www.dr.dk/nyheder/regionale/sjaelland/patienter-utrygge-ved-fyringer-paa-sygehuse-personalet-loeber-staerkt
817,https://www.dr.dk/nyheder/indland/danmarkskort-her-er-der-stoerst-laegemangel
818,https://www.dr.dk/nyheder/politik/s-forsoger-blode-omstridt-dagpengeforslag-op
819,https://www.dr.dk/nyheder/indland/detkuhavaeretmig-minister-vil-have-ledelse-til-tage-ansvar-laegefejl
820,https://www.dr.dk/nyheder/udland/doedstal-efter-indonesisk-tsunami-stiger-til-over-1200
950,https://www.dr.dk/nyheder/regionale/midtvest/potentielt-velfaerdproblem-professor-advarer-om-sygeplejersker-paa-deltid
951,https://www.dr.dk/nyheder/regionale/oestjylland/markant-koensforskel-mandlige-sygeplejersker-vaelger-fuldtidsjob
952,https://www.dr.dk/nyheder/regionale/nordjylland/nej-til-nattevagter-sygeplejersker-vil-arbejde-8-16
953,https://www.dr.dk/nyheder/indland/faktatjek-koster-regeringens-politik-1000-sygeplejersker-jobbet-i-2025
955,https://www.dr.dk/nyheder/indland/kemo-og-saarbehandling-uden-hospitalet-kommuner-opruster-med-sygeplejersker
956,https://www.dr.dk/nyheder/regionale/oestjylland/fuldtidspolitik-paa-sygehuse-fejler-paa-fem-aar-er-naesten-lige-saa
957,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/ny-ordning-patienter-inddrages-under-vagtoverlevering
1098,https://www.dr.dk/nyheder/regionale/sjaelland/dansk-sygeplejeraad-alarmerende-der-ikke-bliver-lyttet-til
1099,https://www.dr.dk/nyheder/regionale/sjaelland/stor-fyringrunde-i-gang-i-region-sjaelland-folk-er-nervoese-og
1100,https://www.dr.dk/nyheder/regionale/oestjylland/undersoegelse-kritiserer-sygehus-deltidsansatte-en-daarlig-forretning
1101,https://www.dr.dk/nyheder/tema/besparelserne-pa-aarhus-universitetshospital
1102,https://www.dr.dk/nyheder/udland/midtvejsvalg/demokraterne-vinder-flertallet-i-repraesentanternes-hus
1103,https://www.dr.dk/nyheder/regionale/sjaelland/flere-patienter-i-region-sjaelland-bliver-sendt-paa-privathospital-efter
1105,https://www.dr.dk/nyheder/regionale/oestjylland/kan-du-stikke-dig-selv-kom-hurtigere-hjem-fra-hospitalsgangen
1106,https://www.dr.dk/nyheder/regionale/sjaelland/styrelse-aabner-tilsynssag-paa-sygehus
1257,https://www.dr.dk/nyheder/indland/sygepleje-vikarer-myldrer-ind-paa-hospitalerne
1259,https://www.dr.dk/nyheder/indland/regioner-om-flere-sygepleje-vikarer-opgoer-med-deltidskultur-er-noedvendigt
1260,https://www.dr.dk/nyheder/regionale/syd/fjernbetjeninger-forsvinder-fra-sygehus-sygeplejersker-bruger-kostbar-tid-paa
1262,https://www.dr.dk/nyheder/regionale/sjaelland/sygeplejersken-anja-sagde-op-i-protest-der-bliver-traadt-paa-min
1264,https://www.dr.dk/nyheder/regionale/oestjylland/svaert-gaa-fra-deltid-til-fuldtid-kun-sygeplejersker-paa-sygehus-siger
1424,https://www.dr.dk/nyheder/indland/eva-kristensen-er-fast-vikar-og-lykkelig-jeg-kan-vaelge-og-vrage-hvor-jeg-vil
1425,https://www.dr.dk/nyheder/regionale/syd/karen-margrethe-skjuler-sit-efternavn-flere-end-200-ansatte-paa-sygehus-er
1429,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/25-aar-med-sundhedsplatformen-kun-tre-ud-af-ti-brugere-er
1430,https://www.dr.dk/nyheder/regionale/syd/skandaleramt-vuc-med-cifret-million-underskud-saetter-skole-til-salg
1433,/search?biw=1036&bih=670&q=related:https://www.dr.dk/nyheder/politik/kontanthjaelpsloftet-rammer-kvinder-haardest&sa=X&ved=2ahUKEwjKs_T19cj5AhUsuaQKHVIRByY4ChAfegQIERAJ
1603,https://www.dr.dk/nyheder/politik/regeringen-vil-uddanne-2000-flere-sygeplejersker-men-der-skal-stadig-spares
1604,https://www.dr.dk/nyheder/tema/sundhedsreform
1605,https://www.dr.dk/nyheder/politik/loekkes-sundhedsreform-ny-milliardfond-flere-sygeplejersker-og-nyt-laegevagtnummer
1606,https://www.dr.dk/nyheder/penge/laeger-og-sygeplejersker-tager-godt-imod-sundhedsudspil
1607,https://www.dr.dk/nyheder/politik/regeringen-vil-sikre-flere-praktiserende-laeger-og-flere-sygeplejersker-paa-fuld-tid
1608,https://www.dr.dk/nyheder/regionale/oestjylland/nye-sygeplejersker-i-hoej-kurs-professionshoejskole-klar-til-uddanne
1792,https://www.dr.dk/nyheder/tema/togulykke-pa-storebaeltsbroen
1793,https://www.dr.dk/nyheder/penge/sygepleje-studerende-frygter-regeringen-glemmer-penge-til-flere-undervisere
1795,https://www.dr.dk/nyheder/politik/oppositionen-om-sundhedsudspil-kan-regeringen-ikke-se-der-kommer-mere-bureaukrati
1797,https://www.dr.dk/nyheder/politik/skarp-kritik-af-regeringen-hoejere-boeder-cigaretsalg-til-unge-hjaelper-intet-uden
1798,https://www.dr.dk/nyheder/indland/27-millioner-seere-saa-danmark-banke-norge?focusId=4275947
1800,https://www.dr.dk/nyheder/indland/peter-qvortrup-geisling-indsats-mod-rygning-ligger-hos-politikerne
1801,https://www.dr.dk/nyheder/indland/cigaretten-paa-100-aar-fra-nervedaempende-under-verdenskrig-til-naesten-normalt-i
1993,https://www.dr.dk/nyheder/regionale/trekanten/sygeplejersker-smider-den-hvide-uniform-den-er-gennemsigtig-i-modlys
1994,https://www.dr.dk/nyheder/regionale/syd/sygeplejersker-dropper-den-hvide-uniform-vi-skulle-taenke-over-hvilke-trusser
1996,https://www.dr.dk/nyheder/kongehuset-koster-106-mio-kr-om-aaret-det-faar-vi-pengene#!/
1998,https://www.dr.dk/nyheder/politik/sundhedsreform-rapport-saar-tvivl-om-loekkes-vestjyske-forbillede
2200,https://www.dr.dk/nyheder/regionale/fyn/65-aarige-inger-er-gaaet-lidt-paa-pension-og-det-hjaelper-kollegerne
2201,https://www.dr.dk/nyheder/tema/det-perfekte-offer
2202,https://www.dr.dk/nyheder/politik/man-skal-kunne-forstaa-hvad-laegen-siger-regeringen-vil-stille-krav-til-laeger-fra
2203,https://www.dr.dk/nyheder/se-videoen-det-faar-vi-106-millioner-kroner-om-aaret?focusId=4167718
2204,https://www.dr.dk/nyheder/regionale/sjaelland/dansk-sygeplejeraad-mange-lignende-situationer-paa-danske-sygehuse
2206,https://www.dr.dk/nyheder/tema/topmode-mellem-trump-og-kim
2207,https://www.dr.dk/nyheder/tema/falck-bios-sagen
2208,https://www.dr.dk/nyheder/kultur/tema/horer-du-hjemme-i-dit-faellesskab
2209,https://www.dr.dk/nyheder/kultur/tema/i-krig-med-kroppen
2420,https://www.dr.dk/nyheder/politik/5-ting-i-sundhedsreformen-du-skal-bide-maerke-i
2421,https://www.dr.dk/nyheder/politik/regeringen-og-df-enige-styrker-det-naere-sundhedsvaesen-med-85-mia
2422,https://www.dr.dk/nyheder/regionale/syd/braendt-menneskekoed-forgifter-sygeplejersker-hver-dag
2423,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/syge-borgere-slipper-turen-til-hospitalet-her-koerer
2424,https://www.dr.dk/nyheder/politik/efter-flere-maaneders-tovtraekkeri-nu-praesenteres-aftale-om-sundhedsreform
2425,https://www.dr.dk/nyheder/tema/millionsvindel-i-socialstyrelsen
2427,https://www.dr.dk/nyheder/nyt-forskningsprojekt-skal-vise-paalideligheden-af-lyntest?focusId=4072318
2648,https://www.dr.dk/nyheder/islaendinge-sender-kaempe-firhjulstraekker-af-aluminium-paa-gaden
2650,https://www.dr.dk/nyheder/politik/elevraad-siger-undskyld-til-minister-efter-luder-raab-pinligt-og-skuffende
2653,https://www.dr.dk/nyheder/udland/familie-til-mand-mistaenkt-moskedrab-hjaelper-politiet
2654,https://www.dr.dk/nyheder/tema/den-store-skattelaek
2655,/search?biw=1036&bih=670&q=related:https://www.dr.dk/nyheder/tema/den-store-skattelaek&sa=X&ved=2ahUKEwjruZKk9sj5AhWvxQIHHZIeBFQ4ChAfegQIDhAJ
2656,https://www.dr.dk/nyheder/viden/tema/maden-mellem-os
2657,https://www.dr.dk/nyheder/tema/hvidvask-i-danske-bank
2658,https://www.dr.dk/nyheder/udland/trump-anerkender-golanhojderne-som-en-del-af-israel
2889,https://www.dr.dk/nyheder/politik/dansk-sygeplejeraad-til-valfartende-sygeplejersker-bliv-nu-i-danmark
2890,https://www.dr.dk/nyheder/politik/baade-loekke-og-frederiksen-jagter-1000-sygeplejersker-norge-ansaetter-danske-i-stor
2891,https://www.dr.dk/nyheder/indland/massiv-mangel-paa-sygeplejersker-1030-ubesatte-job-paa-halvt-aar
2894,https://www.dr.dk/nyheder/regionale/oestjylland/mangel-paa-sygeplejersker-giver-aflyste-operationer-i-aarhus
2898,https://www.dr.dk/nyheder/regionale/oestjylland/helene-og-lisbeth-vender-supersygehus-ryggen-nyuddannede
3140,https://www.dr.dk/nyheder/regionale/oestjylland/aarhus-universitetshospital-i-ny-krise-skal-spare-325-mio-kr-i-aar
3141,https://www.dr.dk/nyheder/tema/bombeangreb-i-sri-lanka-0
3142,https://www.dr.dk/nyheder/testartikel-til-lyd-og-video?focusId=4183096
3144,https://www.dr.dk/nyheder/indland/analyse-jagten-paa-basil-hassan-viser-hvad-en-efterretningstjeneste-kan-og-ikke-kan
3145,https://www.dr.dk/nyheder/kultur/tema/jeg-er-pa-stoffer
3146,https://www.dr.dk/nyheder/indland/20-aarig-draebt-og-fire-maend-saaret-ved-skyderi-i-rungsted
3147,https://www.dr.dk/nyheder/tema/skatte-og-momssvindelsag
3148,https://www.dr.dk/nyheder/viden/kroppen/hver-tiende-oplever-uforklarlige-smerter-ung-forsker-kan-have-svaret
3400,https://www.dr.dk/nyheder/indland/danske-regioner-om-stress-blandt-sygeplejersker-det-skal-vi-have-gjort-noget-ved
3401,https://www.dr.dk/nyheder/regionale/sjaelland/mathilde-og-sandra-vil-arbejde-deltid-som-sygeplejersker-vores-frygt-er
3402,https://www.dr.dk/nyheder/indland/nye-sygeplejersker-bukker-under-stress-det-foerste-aar
3403,https://www.dr.dk/nyheder/seneste/sygeplejersker-varsler-strejke-efter-nej-til-overenskomst
3404,https://www.dr.dk/nyheder/politik/folketingsvalg/kamilla-mangler-30-kollegaer-jeg-holder-ikke-40-aar-som-sygeplejerske
3406,https://www.dr.dk/nyheder/politik/et-aar-siden-sagde-heunicke-undskyld-manglende-psykiatriplan-men-den-er-stadig-ikke
3408,https://www.dr.dk/nyheder/webfeature/koedaedende-bakterier
3669,https://www.dr.dk/nyheder/indland/uro-og-flaskekast-mod-politiet-i-kobenhavn
3670,https://www.dr.dk/nyheder/detektor-alternativet-insisterer-paa-5g-bekymring-selvom-forskere-afviser-frygt
3671,https://www.dr.dk/nyheder/politik/ny-maaling-lars-loekke-taet-paa-komme-i-folketinget
3672,https://www.dr.dk/nyheder/indland/klimatosse-er-aarets-ord-2019
3674,https://www.dr.dk/nyheder/regionale/oestjylland/spareplan-aarhus-universitetshospital-er-lagt-frem-180-stillinger-skal
3676,https://www.dr.dk/nyheder/indland/16-aarig-klimaaktivist-skal-foerste-gang-tale-i-koebenhavn
3678,https://www.dr.dk/nyheder/tema/skonhedskontrakten
3950,https://www.dr.dk/nyheder/regionale/trekanten/sygeplejersker-paa-plejecenter-har-sagt-op-i-protest-alvorlige-fejl-blev
3951,https://www.dr.dk/nyheder/udland/sygeplejer-far-livstidsdom-drab-pa-85-patienter
3953,https://www.dr.dk/nyheder/indland/politiet-har-brugt-over-100-millioner-paa-beskytte-paludan-i-aar
3954,https://www.dr.dk/nyheder/tema/de-skjulte-overgreb-0
3957,https://www.dr.dk/nyheder/tema/teledatasagen
4239,https://www.dr.dk/nyheder/kultur/tema/er-du-virkelig-virkelig
4240,https://www.dr.dk/nyheder/politik/folketingsvalg/radikale-venstre-prognosen-mette-frederiksen-kan-blive-statsminister
4241,https://www.dr.dk/nyheder/tema/udrejsecenter-pa-lindholm
4242,https://www.dr.dk/nyheder/tema/godhavn-sagen
4243,https://www.dr.dk/nyheder/indland/video-myten-om-dannebrog-er-formentlig-en-loegn
4245,https://www.dr.dk/nyheder/tema/khashoggi-sagen
4246,https://www.dr.dk/nyheder/kultur/tema/superfans
4247,https://www.dr.dk/nyheder/indland/sommerhus-eller-afbudsrejse-saadan-bliver-vejret-i-sommerferien
4248,https://www.dr.dk/nyheder/politik/folketingsvalg/socialdemokratiet-vil-sende-flere-penge-mod-aeldre-og-unge
4249,https://www.dr.dk/nyheder/udland/fire-belejrede-byer-i-syrien-evakueres
4546,https://www.dr.dk/nyheder/regionale/oestjylland/flere-studiepladser-til-sygeplejersker-men-faerre-ansoegere-christina
4547,https://www.dr.dk/nyheder/regionale/oestjylland/helene-og-lisbeth-vendte-supersygehus-ryggen-og-tog-til-norge-nu
4852,https://www.dr.dk/nyheder/indland/faerre-har-soegt-ind-paa-en-videregaaende-uddannelse
4853,https://www.dr.dk/nyheder/indland/faerre-vil-vaere-paedagog-sygeplejerske-og-skolelaerer
4854,https://www.dr.dk/nyheder/indland/flere-haabefulde-ansoegere-faar-i-nat-tilbudt-en-studieplads-65714-er-kommet-ind
4856,https://www.dr.dk/nyheder/viden/tema/forste-stop-manen
4858,https://www.dr.dk/nyheder/indland/mand-haardt-saaret-og-betjent-ramt-af-skud-paa-taasinge
4859,https://www.dr.dk/nyheder/tema/bidragssatser
4861,https://www.dr.dk/nyheder/udland/evakuering-i-sneglefart-hundredvis-af-syge-venter-naer-damaskus
5173,https://www.dr.dk/nyheder/regionale/sjaelland/ud-af-tre-laeger-er-utilfredse-med-sundhedsplatformen-det-er-en
5174,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/ny-brist-i-sundhedsplatformen-fejl-i-medicinoplysninger-hos
5178,https://www.dr.dk/nyheder/indland/finskytte-blev-sat-ind-27-aarig-mand-havde-forskanset-sig-med-sin-fireaarige-datter
5180,https://www.dr.dk/nyheder/regionale/oestjylland/jeg-faar-det-helt-daarligt-bare-ved-se-en-politibil
5181,https://www.dr.dk/nyheder/regionale/sjaelland/overlaeger-i-region-sjaelland-sundhedsplatformen-skal-afvikles-nu
5182,https://www.dr.dk/nyheder/regionale/syd/enkel-metode-virker-folk-bliver-i-stor-stil-sendt-paa-rygestopkurser
5504,https://www.dr.dk/nyheder/indland/tema/eksplosioner-i-kobenhavn
5505,https://www.dr.dk/nyheder/tema/sagen-om-dan-bunkering
5506,https://www.dr.dk/nyheder/tema/flytning-af-rubjerg-knude-fyr
5509,/search?q=related:https://www.dr.dk/nyheder/tema/bidragssatser&sa=X&ved=2ahUKEwjtpLXw9sj5AhXtQ_EDHScECV44ChAfegQIDhAJ
5510,https://www.dr.dk/nyheder/vejret/dmi-juli-maaned-endte-gennemsnitlig-men-fik-en-meget-vaad-afslutning
5511,https://www.dr.dk/nyheder/udland/tema/skovbrande-i-amazonas
5512,https://www.dr.dk/nyheder/indland/tillidsmand-tiltalt-efter-togulykke-der-kostede-otte-mennesker-livet
5513,https://www.dr.dk/nyheder/politik/lokke-takker-konservative-v-og-k-er-rygraden-i-bla-blok
5514,https://www.dr.dk/nyheder/politik/hvem-skal-styre-venstre-seks-fremtidsscenarier-i-spil
