,links
48,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/landsby-vil-have-koebenhavnere
49,https://www.dr.dk/nyheder/politik/regeringen-lyn-lukker-vaerdikommissionen
50,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/15/15200219.htm?focusId=4286180
51,https://www.dr.dk/nyheder/regionale/nordjylland/droeftede-kraeftpatienters-ventetid
52,https://www.dr.dk/nyheder/regionale/fyn/lars-hoegh-stoerst-i-ob
53,https://www.dr.dk/nyheder/penge/rigsadvokat-opgiver-sag-om-datatyveri
54,https://www.dr.dk/nyheder/indland/faerre-og-faerre-offentligt-ansatte
55,https://www.dr.dk/nyheder/regionale/syd/tyve-paa-rov-i-padborgomraadet
56,https://www.dr.dk/nyheder/regionale/trekanten/koeretur-i-stjaalet-bil-stoppet-af-raekvaerk
57,https://www.dr.dk/nyheder/baggrund/2012/01/13130406.htm?focusId=4174958
58,https://www.dr.dk/nyheder/baggrund/2012/01/16103325.htm?focusId=4216832
59,https://www.dr.dk/nyheder/regionale/midtvest/foreningsnoerder-gaar-sammen-i-klitmoeller
60,https://www.dr.dk/nyheder/regionale/sjaelland/naesten-ingen-ledige-sygeplejersker
61,https://www.dr.dk/nyheder/penge/danske-sygeplejersker-faar-job-i-norge
62,https://www.dr.dk/nyheder/indland/dom-i-drabssag-fra-skodborg-i-dag
63,https://www.dr.dk/nyheder/regionale/nordjylland/socialminister-vi-kommer-til-laere-af-rebild-sagen
64,https://www.dr.dk/nyheder/regionale/sjaelland/hjaelp-syge-til-finde-vej-i-labyrinten
65,https://www.dr.dk/nyheder/regionale/trekanten/doede-af-legionaersyge
66,https://www.dr.dk/nyheder/regionale/sjaelland/regionsformand-jeg-har-ikke-noget-undskylde
67,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/v-politiker-demonstranter-er-klynkere
68,https://www.dr.dk/nyheder/penge/langtidsledigheden-er-eksploderet
69,https://www.dr.dk/nyheder/indland/butikker-med-duft-truer-dit-helbred
70,https://www.dr.dk/nyheder/regionale/oestjylland/bil-bragede-ind-i-hus
71,https://www.dr.dk/nyheder/regionale/noah-noah
72,https://www.dr.dk/Nyheder/Temaer/2012/Dronning/2012/01/05/04150451.htm?focusId=3511365
73,https://www.dr.dk/Nyheder/Temaer/2012/EU/2012/01/11/201927.htm?focusId=3776286
74,https://www.dr.dk/nyheder/politik/pia-k-om-breivikteater-jeg-har-kvalme
75,https://www.dr.dk/nyheder/temaer/2012/eu/2012/01/09/113508.htm?focusId=4071482
76,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/15/15200219.htm?focusId=3573180
77,https://www.dr.dk/nyheder/kultur/mere-om-projektet
78,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/landsby-vil-have-koebenhavnere
79,https://www.dr.dk/nyheder/politik/regeringen-lyn-lukker-vaerdikommissionen
80,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/15/15200219.htm?focusId=4286180
81,https://www.dr.dk/nyheder/regionale/nordjylland/droeftede-kraeftpatienters-ventetid
82,https://www.dr.dk/nyheder/regionale/fyn/lars-hoegh-stoerst-i-ob
83,https://www.dr.dk/nyheder/penge/rigsadvokat-opgiver-sag-om-datatyveri
84,https://www.dr.dk/nyheder/indland/faerre-og-faerre-offentligt-ansatte
85,https://www.dr.dk/nyheder/regionale/syd/tyve-paa-rov-i-padborgomraadet
86,https://www.dr.dk/nyheder/regionale/trekanten/koeretur-i-stjaalet-bil-stoppet-af-raekvaerk
87,https://www.dr.dk/nyheder/baggrund/2012/01/13130406.htm?focusId=4174958
88,https://www.dr.dk/nyheder/baggrund/2012/01/16103325.htm?focusId=4216832
89,https://www.dr.dk/nyheder/regionale/midtvest/foreningsnoerder-gaar-sammen-i-klitmoeller
90,https://www.dr.dk/nyheder/kultur/ghita-noerby-faar-svensk-scenedebut
91,https://www.dr.dk/Nyheder/Baggrund/2012/01/04092957.htm?focusId=3503484
92,https://www.dr.dk/Nyheder/Temaer/2012/Dronning/2012/01/14/215958.htm?focusId=3518694
93,https://www.dr.dk/nyheder/temaer/2012/eu/2012/01/09/113508.htm?focusId=3511015
94,https://www.dr.dk/nyheder/politik/betalingsring-saadan-vil-togene-koere
95,https://www.dr.dk/nyheder/tusinder-sang-og-vinkede-til-dronningen
96,https://www.dr.dk/Nyheder/Temaer/2012/Dronning/2012/01/13/133508.htm?focusId=4071545
97,https://www.dr.dk/nyheder/regionale/oestjylland/svend-thorhauge
98,https://www.dr.dk/nyheder/regionale/oestjylland/horsens-siger-nej-til-robotstoevsugere
99,https://www.dr.dk/nyheder/politik/samuelsen-vil-forhindre-dansk-eu-garanti
100,https://www.dr.dk/nyheder/regionale/sjaelland/naesten-ingen-ledige-sygeplejersker
101,https://www.dr.dk/nyheder/penge/danske-sygeplejersker-faar-job-i-norge
102,https://www.dr.dk/nyheder/indland/dom-i-drabssag-fra-skodborg-i-dag
103,https://www.dr.dk/nyheder/regionale/nordjylland/socialminister-vi-kommer-til-laere-af-rebild-sagen
104,https://www.dr.dk/nyheder/regionale/sjaelland/hjaelp-syge-til-finde-vej-i-labyrinten
105,https://www.dr.dk/nyheder/regionale/trekanten/doede-af-legionaersyge
106,https://www.dr.dk/nyheder/regionale/sjaelland/regionsformand-jeg-har-ikke-noget-undskylde
107,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/v-politiker-demonstranter-er-klynkere
108,https://www.dr.dk/nyheder/penge/langtidsledigheden-er-eksploderet
109,https://www.dr.dk/nyheder/indland/butikker-med-duft-truer-dit-helbred
110,https://www.dr.dk/nyheder/regionale/oestjylland/bil-bragede-ind-i-hus
111,https://www.dr.dk/nyheder/regionale/noah-noah
112,https://www.dr.dk/Nyheder/Temaer/2012/Dronning/2012/01/05/04150451.htm?focusId=3511365
113,https://www.dr.dk/Nyheder/Temaer/2012/EU/2012/01/11/201927.htm?focusId=3776286
114,https://www.dr.dk/nyheder/politik/pia-k-om-breivikteater-jeg-har-kvalme
115,https://www.dr.dk/nyheder/temaer/2012/eu/2012/01/09/113508.htm?focusId=4071482
116,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/15/15200219.htm?focusId=3573180
117,https://www.dr.dk/nyheder/kultur/mere-om-projektet
118,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/landsby-vil-have-koebenhavnere
119,https://www.dr.dk/nyheder/politik/regeringen-lyn-lukker-vaerdikommissionen
120,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/15/15200219.htm?focusId=4286180
121,https://www.dr.dk/nyheder/regionale/nordjylland/droeftede-kraeftpatienters-ventetid
122,https://www.dr.dk/nyheder/regionale/fyn/lars-hoegh-stoerst-i-ob
123,https://www.dr.dk/nyheder/penge/rigsadvokat-opgiver-sag-om-datatyveri
124,https://www.dr.dk/nyheder/indland/faerre-og-faerre-offentligt-ansatte
125,https://www.dr.dk/nyheder/regionale/syd/tyve-paa-rov-i-padborgomraadet
126,https://www.dr.dk/nyheder/regionale/trekanten/koeretur-i-stjaalet-bil-stoppet-af-raekvaerk
127,https://www.dr.dk/nyheder/baggrund/2012/01/13130406.htm?focusId=4174958
128,https://www.dr.dk/nyheder/baggrund/2012/01/16103325.htm?focusId=4216832
129,https://www.dr.dk/nyheder/regionale/midtvest/foreningsnoerder-gaar-sammen-i-klitmoeller
130,https://www.dr.dk/nyheder/kultur/ghita-noerby-faar-svensk-scenedebut
131,https://www.dr.dk/Nyheder/Baggrund/2012/01/04092957.htm?focusId=3503484
132,https://www.dr.dk/Nyheder/Temaer/2012/Dronning/2012/01/14/215958.htm?focusId=3518694
133,https://www.dr.dk/nyheder/temaer/2012/eu/2012/01/09/113508.htm?focusId=3511015
134,https://www.dr.dk/nyheder/politik/betalingsring-saadan-vil-togene-koere
135,https://www.dr.dk/nyheder/tusinder-sang-og-vinkede-til-dronningen
136,https://www.dr.dk/Nyheder/Temaer/2012/Dronning/2012/01/13/133508.htm?focusId=4071545
137,https://www.dr.dk/nyheder/regionale/oestjylland/svend-thorhauge
138,https://www.dr.dk/nyheder/regionale/oestjylland/horsens-siger-nej-til-robotstoevsugere
139,https://www.dr.dk/nyheder/politik/samuelsen-vil-forhindre-dansk-eu-garanti
140,https://www.dr.dk/nyheder/regionale/nordjylland/flere-flygtninge-til-broenderslev
141,https://www.dr.dk/nyheder/regionale/nordjylland/politisk-aktion-efter-hospitalsdoed
142,https://www.dr.dk/nyheder/politik/mere-samfundstjeneste-paa-vej
143,https://www.dr.dk/Nyheder/Billedserier/2012/01/30163745.htm?focusId=4174872
144,https://www.dr.dk/nyheder/regionale/trekanten/lillebaelt-halvmarathon-aarets-loeb-2011
145,https://www.dr.dk/nyheder/regionale/trekanten/henter-kommunaldirektoer-hos-naboen
146,https://www.dr.dk/nyheder/regionale/oestjylland/randers-fc-giver-kasper-lorentzen-loebepas
147,https://www.dr.dk/nyheder/billedserier/2012/01/09135159.htm?focusId=3874991
148,https://www.dr.dk/nyheder/indland/busulykke-kostede-59-aarig-mand-livet
149,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/louisiana-taet-paa-besoegsrekord
150,https://www.dr.dk/nyheder/regionale/sjaelland/naesten-ingen-ledige-sygeplejersker
151,https://www.dr.dk/nyheder/penge/danske-sygeplejersker-faar-job-i-norge
152,https://www.dr.dk/nyheder/indland/dom-i-drabssag-fra-skodborg-i-dag
153,https://www.dr.dk/nyheder/regionale/nordjylland/socialminister-vi-kommer-til-laere-af-rebild-sagen
154,https://www.dr.dk/nyheder/regionale/sjaelland/hjaelp-syge-til-finde-vej-i-labyrinten
155,https://www.dr.dk/nyheder/regionale/trekanten/doede-af-legionaersyge
156,https://www.dr.dk/nyheder/regionale/sjaelland/regionsformand-jeg-har-ikke-noget-undskylde
157,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/v-politiker-demonstranter-er-klynkere
158,https://www.dr.dk/nyheder/penge/langtidsledigheden-er-eksploderet
159,https://www.dr.dk/nyheder/indland/butikker-med-duft-truer-dit-helbred
160,https://www.dr.dk/nyheder/regionale/oestjylland/bil-bragede-ind-i-hus
161,https://www.dr.dk/nyheder/regionale/noah-noah
162,https://www.dr.dk/Nyheder/Temaer/2012/Dronning/2012/01/05/04150451.htm?focusId=3511365
163,https://www.dr.dk/Nyheder/Temaer/2012/EU/2012/01/11/201927.htm?focusId=3776286
164,https://www.dr.dk/nyheder/politik/pia-k-om-breivikteater-jeg-har-kvalme
165,https://www.dr.dk/nyheder/temaer/2012/eu/2012/01/09/113508.htm?focusId=4071482
166,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/15/15200219.htm?focusId=3573180
167,https://www.dr.dk/nyheder/kultur/mere-om-projektet
168,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/landsby-vil-have-koebenhavnere
169,https://www.dr.dk/nyheder/politik/regeringen-lyn-lukker-vaerdikommissionen
170,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/15/15200219.htm?focusId=4286180
171,https://www.dr.dk/nyheder/regionale/nordjylland/droeftede-kraeftpatienters-ventetid
172,https://www.dr.dk/nyheder/regionale/fyn/lars-hoegh-stoerst-i-ob
173,https://www.dr.dk/nyheder/penge/rigsadvokat-opgiver-sag-om-datatyveri
174,https://www.dr.dk/nyheder/indland/faerre-og-faerre-offentligt-ansatte
175,https://www.dr.dk/nyheder/regionale/syd/tyve-paa-rov-i-padborgomraadet
176,https://www.dr.dk/nyheder/regionale/trekanten/koeretur-i-stjaalet-bil-stoppet-af-raekvaerk
177,https://www.dr.dk/nyheder/baggrund/2012/01/13130406.htm?focusId=4174958
178,https://www.dr.dk/nyheder/baggrund/2012/01/16103325.htm?focusId=4216832
179,https://www.dr.dk/nyheder/regionale/midtvest/foreningsnoerder-gaar-sammen-i-klitmoeller
180,https://www.dr.dk/nyheder/kultur/ghita-noerby-faar-svensk-scenedebut
181,https://www.dr.dk/Nyheder/Baggrund/2012/01/04092957.htm?focusId=3503484
182,https://www.dr.dk/Nyheder/Temaer/2012/Dronning/2012/01/14/215958.htm?focusId=3518694
183,https://www.dr.dk/nyheder/temaer/2012/eu/2012/01/09/113508.htm?focusId=3511015
184,https://www.dr.dk/nyheder/politik/betalingsring-saadan-vil-togene-koere
185,https://www.dr.dk/nyheder/tusinder-sang-og-vinkede-til-dronningen
186,https://www.dr.dk/Nyheder/Temaer/2012/Dronning/2012/01/13/133508.htm?focusId=4071545
187,https://www.dr.dk/nyheder/regionale/oestjylland/svend-thorhauge
188,https://www.dr.dk/nyheder/regionale/oestjylland/horsens-siger-nej-til-robotstoevsugere
189,https://www.dr.dk/nyheder/politik/samuelsen-vil-forhindre-dansk-eu-garanti
190,https://www.dr.dk/nyheder/regionale/nordjylland/flere-flygtninge-til-broenderslev
191,https://www.dr.dk/nyheder/regionale/nordjylland/politisk-aktion-efter-hospitalsdoed
192,https://www.dr.dk/nyheder/politik/mere-samfundstjeneste-paa-vej
193,https://www.dr.dk/Nyheder/Billedserier/2012/01/30163745.htm?focusId=4174872
194,https://www.dr.dk/nyheder/regionale/trekanten/lillebaelt-halvmarathon-aarets-loeb-2011
195,https://www.dr.dk/nyheder/regionale/trekanten/henter-kommunaldirektoer-hos-naboen
196,https://www.dr.dk/nyheder/regionale/oestjylland/randers-fc-giver-kasper-lorentzen-loebepas
197,https://www.dr.dk/nyheder/billedserier/2012/01/09135159.htm?focusId=3874991
198,https://www.dr.dk/nyheder/indland/busulykke-kostede-59-aarig-mand-livet
199,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/louisiana-taet-paa-besoegsrekord
200,https://www.dr.dk/nyheder/regionale/oestjylland/lauge-sikrede-sejren-over-polen
201,https://www.dr.dk/nyheder/regionale/trekanten/ny-campingfatter-soeges
202,https://www.dr.dk/nyheder/regionale/syd/rockerne-daekkes-taet-op-af-politiet
203,https://www.dr.dk/nyheder/politik/moger-kun-skattelettelser-til-folk-i-arbejde
204,https://www.dr.dk/nyheder/baggrund/2012/01/16103325.htm?focusId=4216801
205,https://www.dr.dk/nyheder/regionale/trekanten/ny-byhoejskole-i-fredericia
206,https://www.dr.dk/nyheder/kultur/soluna-samay-vinder-dansk-melodi-grand-prix-2012
207,https://www.dr.dk/nyheder/kultur/dansk-musik-hitter-hos-pladekoeberne
208,https://www.dr.dk/nyheder/indland/ofre-vil-moedes-med-gerningsmaend
209,https://www.dr.dk/nyheder/regionale/bornholm/ssp-konsulent-10-aarige-boer-ikke-komme-paa-sodavandsdiskotek
210,https://www.dr.dk/nyheder/regionale/sjaelland/naesten-ingen-ledige-sygeplejersker
211,https://www.dr.dk/nyheder/penge/danske-sygeplejersker-faar-job-i-norge
212,https://www.dr.dk/nyheder/indland/dom-i-drabssag-fra-skodborg-i-dag
213,https://www.dr.dk/nyheder/regionale/nordjylland/socialminister-vi-kommer-til-laere-af-rebild-sagen
214,https://www.dr.dk/nyheder/regionale/sjaelland/hjaelp-syge-til-finde-vej-i-labyrinten
215,https://www.dr.dk/nyheder/regionale/trekanten/doede-af-legionaersyge
216,https://www.dr.dk/nyheder/regionale/sjaelland/regionsformand-jeg-har-ikke-noget-undskylde
217,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/v-politiker-demonstranter-er-klynkere
218,https://www.dr.dk/nyheder/penge/langtidsledigheden-er-eksploderet
219,https://www.dr.dk/nyheder/indland/butikker-med-duft-truer-dit-helbred
220,https://www.dr.dk/nyheder/regionale/oestjylland/bil-bragede-ind-i-hus
221,https://www.dr.dk/nyheder/regionale/noah-noah
222,https://www.dr.dk/Nyheder/Temaer/2012/Dronning/2012/01/05/04150451.htm?focusId=3511365
223,https://www.dr.dk/Nyheder/Temaer/2012/EU/2012/01/11/201927.htm?focusId=3776286
224,https://www.dr.dk/nyheder/politik/pia-k-om-breivikteater-jeg-har-kvalme
225,https://www.dr.dk/nyheder/temaer/2012/eu/2012/01/09/113508.htm?focusId=4071482
226,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/15/15200219.htm?focusId=3573180
227,https://www.dr.dk/nyheder/kultur/mere-om-projektet
228,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/landsby-vil-have-koebenhavnere
229,https://www.dr.dk/nyheder/politik/regeringen-lyn-lukker-vaerdikommissionen
230,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/15/15200219.htm?focusId=4286180
231,https://www.dr.dk/nyheder/regionale/nordjylland/droeftede-kraeftpatienters-ventetid
232,https://www.dr.dk/nyheder/regionale/fyn/lars-hoegh-stoerst-i-ob
233,https://www.dr.dk/nyheder/penge/rigsadvokat-opgiver-sag-om-datatyveri
234,https://www.dr.dk/nyheder/indland/faerre-og-faerre-offentligt-ansatte
235,https://www.dr.dk/nyheder/regionale/syd/tyve-paa-rov-i-padborgomraadet
236,https://www.dr.dk/nyheder/regionale/trekanten/koeretur-i-stjaalet-bil-stoppet-af-raekvaerk
237,https://www.dr.dk/nyheder/baggrund/2012/01/13130406.htm?focusId=4174958
238,https://www.dr.dk/nyheder/baggrund/2012/01/16103325.htm?focusId=4216832
239,https://www.dr.dk/nyheder/regionale/midtvest/foreningsnoerder-gaar-sammen-i-klitmoeller
240,https://www.dr.dk/nyheder/kultur/ghita-noerby-faar-svensk-scenedebut
241,https://www.dr.dk/Nyheder/Baggrund/2012/01/04092957.htm?focusId=3503484
242,https://www.dr.dk/Nyheder/Temaer/2012/Dronning/2012/01/14/215958.htm?focusId=3518694
243,https://www.dr.dk/nyheder/temaer/2012/eu/2012/01/09/113508.htm?focusId=3511015
244,https://www.dr.dk/nyheder/politik/betalingsring-saadan-vil-togene-koere
245,https://www.dr.dk/nyheder/tusinder-sang-og-vinkede-til-dronningen
246,https://www.dr.dk/Nyheder/Temaer/2012/Dronning/2012/01/13/133508.htm?focusId=4071545
247,https://www.dr.dk/nyheder/regionale/oestjylland/svend-thorhauge
248,https://www.dr.dk/nyheder/regionale/oestjylland/horsens-siger-nej-til-robotstoevsugere
249,https://www.dr.dk/nyheder/politik/samuelsen-vil-forhindre-dansk-eu-garanti
250,https://www.dr.dk/nyheder/regionale/nordjylland/flere-flygtninge-til-broenderslev
251,https://www.dr.dk/nyheder/regionale/nordjylland/politisk-aktion-efter-hospitalsdoed
252,https://www.dr.dk/nyheder/politik/mere-samfundstjeneste-paa-vej
253,https://www.dr.dk/Nyheder/Billedserier/2012/01/30163745.htm?focusId=4174872
254,https://www.dr.dk/nyheder/regionale/trekanten/lillebaelt-halvmarathon-aarets-loeb-2011
255,https://www.dr.dk/nyheder/regionale/trekanten/henter-kommunaldirektoer-hos-naboen
256,https://www.dr.dk/nyheder/regionale/oestjylland/randers-fc-giver-kasper-lorentzen-loebepas
257,https://www.dr.dk/nyheder/billedserier/2012/01/09135159.htm?focusId=3874991
258,https://www.dr.dk/nyheder/indland/busulykke-kostede-59-aarig-mand-livet
259,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/louisiana-taet-paa-besoegsrekord
260,https://www.dr.dk/nyheder/regionale/oestjylland/lauge-sikrede-sejren-over-polen
261,https://www.dr.dk/nyheder/regionale/trekanten/ny-campingfatter-soeges
262,https://www.dr.dk/nyheder/regionale/syd/rockerne-daekkes-taet-op-af-politiet
263,https://www.dr.dk/nyheder/politik/moger-kun-skattelettelser-til-folk-i-arbejde
264,https://www.dr.dk/nyheder/baggrund/2012/01/16103325.htm?focusId=4216801
265,https://www.dr.dk/nyheder/regionale/trekanten/ny-byhoejskole-i-fredericia
266,https://www.dr.dk/nyheder/kultur/soluna-samay-vinder-dansk-melodi-grand-prix-2012
267,https://www.dr.dk/nyheder/kultur/dansk-musik-hitter-hos-pladekoeberne
268,https://www.dr.dk/nyheder/indland/ofre-vil-moedes-med-gerningsmaend
269,https://www.dr.dk/nyheder/regionale/bornholm/ssp-konsulent-10-aarige-boer-ikke-komme-paa-sodavandsdiskotek
270,https://www.dr.dk/nyheder/regionale/oestjylland/friskole-tjener-gode-penge-paa-nytaarskrudt
271,https://www.dr.dk/Nyheder/Baggrund/2012/01/10071308.htm?focusId=3722799
272,https://www.dr.dk/nyheder/indland/odense-indfoerer-sladreordning
273,https://www.dr.dk/nyheder/regionale/oestjylland/sag-om-arbejdsskade-tog-12-aar
274,https://www.dr.dk/nyheder/regionale/fyn/elektrochok-gives-hurtigt
275,https://www.dr.dk/nyheder/politik/thorning-schmidt-en-usund-kultur
276,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/15/135040.htm?focusId=3441189
277,https://www.dr.dk/nyheder/regionale/syd/billeder-det-kolde-gys-til-jess-thorup
278,https://www.dr.dk/nyheder/billedserier/2012/01/31203032.htm?focusId=3845666
279,https://www.dr.dk/nyheder/flere-politikere-boykottede-dronningen
280,https://www.dr.dk/nyheder/regionale/sjaelland/naesten-ingen-ledige-sygeplejersker
281,https://www.dr.dk/nyheder/penge/danske-sygeplejersker-faar-job-i-norge
282,https://www.dr.dk/nyheder/indland/dom-i-drabssag-fra-skodborg-i-dag
283,https://www.dr.dk/nyheder/regionale/nordjylland/socialminister-vi-kommer-til-laere-af-rebild-sagen
284,https://www.dr.dk/nyheder/regionale/sjaelland/hjaelp-syge-til-finde-vej-i-labyrinten
285,https://www.dr.dk/nyheder/regionale/trekanten/doede-af-legionaersyge
286,https://www.dr.dk/nyheder/regionale/sjaelland/regionsformand-jeg-har-ikke-noget-undskylde
287,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/v-politiker-demonstranter-er-klynkere
288,https://www.dr.dk/nyheder/penge/langtidsledigheden-er-eksploderet
289,https://www.dr.dk/nyheder/indland/butikker-med-duft-truer-dit-helbred
290,https://www.dr.dk/nyheder/regionale/oestjylland/bil-bragede-ind-i-hus
291,https://www.dr.dk/nyheder/regionale/noah-noah
292,https://www.dr.dk/Nyheder/Temaer/2012/Dronning/2012/01/05/04150451.htm?focusId=3511365
293,https://www.dr.dk/Nyheder/Temaer/2012/EU/2012/01/11/201927.htm?focusId=3776286
294,https://www.dr.dk/nyheder/politik/pia-k-om-breivikteater-jeg-har-kvalme
295,https://www.dr.dk/nyheder/temaer/2012/eu/2012/01/09/113508.htm?focusId=4071482
296,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/15/15200219.htm?focusId=3573180
297,https://www.dr.dk/nyheder/kultur/mere-om-projektet
298,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/landsby-vil-have-koebenhavnere
299,https://www.dr.dk/nyheder/politik/regeringen-lyn-lukker-vaerdikommissionen
300,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/15/15200219.htm?focusId=4286180
301,https://www.dr.dk/nyheder/regionale/nordjylland/droeftede-kraeftpatienters-ventetid
302,https://www.dr.dk/nyheder/regionale/fyn/lars-hoegh-stoerst-i-ob
303,https://www.dr.dk/nyheder/penge/rigsadvokat-opgiver-sag-om-datatyveri
304,https://www.dr.dk/nyheder/indland/faerre-og-faerre-offentligt-ansatte
305,https://www.dr.dk/nyheder/regionale/syd/tyve-paa-rov-i-padborgomraadet
306,https://www.dr.dk/nyheder/regionale/trekanten/koeretur-i-stjaalet-bil-stoppet-af-raekvaerk
307,https://www.dr.dk/nyheder/baggrund/2012/01/13130406.htm?focusId=4174958
308,https://www.dr.dk/nyheder/baggrund/2012/01/16103325.htm?focusId=4216832
309,https://www.dr.dk/nyheder/regionale/midtvest/foreningsnoerder-gaar-sammen-i-klitmoeller
310,https://www.dr.dk/nyheder/kultur/ghita-noerby-faar-svensk-scenedebut
