,links
1234,https://www.dr.dk/nyheder/regionale/oestjylland/mangel-paa-sygeplejersker-giver-aflyste-operationer-i-aarhus
1395,https://www.dr.dk/nyheder/regionale/oestjylland/helene-og-lisbeth-vender-supersygehus-ryggen-nyuddannede
1397,https://www.dr.dk/nyheder/indland/svenske-nynazister-maatte-eskorteres-under-foraeldredemonstration
1398,https://www.dr.dk/nyheder/tema/bombeangreb-i-sri-lanka-0
1399,https://www.dr.dk/nyheder/regionale/oestjylland/aarhus-universitetshospital-i-ny-krise-skal-spare-325-mio-kr-i-aar
1401,https://www.dr.dk/nyheder/indland/analyse-jagten-paa-basil-hassan-viser-hvad-en-efterretningstjeneste-kan-og-ikke-kan
1403,https://www.dr.dk/nyheder/viden/kroppen/hver-tiende-oplever-uforklarlige-smerter-ung-forsker-kan-have-svaret
1404,https://www.dr.dk/nyheder/politik-og-pandaer-6-historier-om-panda-diplomati
1571,https://www.dr.dk/nyheder/indland/danske-regioner-om-stress-blandt-sygeplejersker-det-skal-vi-have-gjort-noget-ved
1572,https://www.dr.dk/nyheder/regionale/sjaelland/mathilde-og-sandra-vil-arbejde-deltid-som-sygeplejersker-vores-frygt-er
1573,https://www.dr.dk/nyheder/indland/nye-sygeplejersker-bukker-under-stress-det-foerste-aar
1574,https://www.dr.dk/nyheder/seneste/sygeplejersker-varsler-strejke-efter-nej-til-overenskomst
1575,https://www.dr.dk/nyheder/politik/folketingsvalg/kamilla-mangler-30-kollegaer-jeg-holder-ikke-40-aar-som-sygeplejerske
1577,https://www.dr.dk/nyheder/politik/et-aar-siden-sagde-heunicke-undskyld-manglende-psykiatriplan-men-den-er-stadig-ikke
1579,https://www.dr.dk/nyheder/webfeature/koedaedende-bakterier
1755,https://www.dr.dk/nyheder/indland/uro-og-flaskekast-mod-politiet-i-kobenhavn
1756,https://www.dr.dk/nyheder/indland/klimatosse-er-aarets-ord-2019
1757,https://www.dr.dk/nyheder/regionale/oestjylland/spareplan-aarhus-universitetshospital-er-lagt-frem-180-stillinger-skal
1759,https://www.dr.dk/nyheder/indland/16-aarig-klimaaktivist-skal-foerste-gang-tale-i-koebenhavn
1761,https://www.dr.dk/nyheder/eksplosion-i-tyskland-draeber-en-person-og-saarer-flere?focusId=4182814
1762,https://www.dr.dk/nyheder/efter-daarlig-hoest-nordkoreas-befolkning-overlever-paa-300-gram-mad-om-dagen
1763,https://www.dr.dk/nyheder/politik/ep-valg/naar-21-aarige-thea-moeder-sit-rumaenske-jeg-ligestilling-eller-vejnet
1764,https://www.dr.dk/nyheder/penge/kontant/video-saadan-fyldes-kylling-med-vand
1953,https://www.dr.dk/nyheder/regionale/trekanten/sygeplejersker-paa-plejecenter-har-sagt-op-i-protest-alvorlige-fejl-blev
1954,https://www.dr.dk/nyheder/udland/sygeplejer-far-livstidsdom-drab-pa-85-patienter
1955,https://www.dr.dk/nyheder/politik/folketingsvalg
1957,https://www.dr.dk/nyheder/politik/folketingsvalg/stram-kurs-faar-ingen-plads-i-folketinget-men-millioner-i
1958,https://www.dr.dk/nyheder/indland/politiet-har-brugt-over-100-millioner-paa-beskytte-paludan-i-aar
1961,https://www.dr.dk/nyheder/kultur/tema/er-du-virkelig-virkelig
2158,https://www.dr.dk/nyheder/politik/folketingsvalg/socialdemokratiet-vil-sende-flere-penge-mod-aeldre-og-unge
2160,https://www.dr.dk/nyheder/viden/kroppen/coca-cola-kan-tvinge-forskere-til-stoppe-forskning-naar-det-passer-dem
2161,https://www.dr.dk/nyheder/politik/folketingsvalg/radikale-venstre-prognosen-mette-frederiksen-kan-blive-statsminister
2163,https://www.dr.dk/nyheder/tema/khashoggi-sagen
2164,https://www.dr.dk/nyheder/udland/saudi-arabien-optrapper-diplomatisk-krise-mod-iran
2165,https://www.dr.dk/nyheder/indland/sommerhus-eller-afbudsrejse-saadan-bliver-vejret-i-sommerferien
2166,https://www.dr.dk/nyheder/udland/10000-civile-er-flygtet-fra-det-oestlige-aleppo-paa-et-doegn
2167,https://www.dr.dk/nyheder/kultur/tema/superfans
2379,https://www.dr.dk/nyheder/regionale/oestjylland/flere-studiepladser-til-sygeplejersker-men-faerre-ansoegere-christina
2380,https://www.dr.dk/nyheder/regionale/oestjylland/helene-og-lisbeth-vendte-supersygehus-ryggen-og-tog-til-norge-nu
2383,https://www.dr.dk/nyheder/indland/faerre-har-soegt-ind-paa-en-videregaaende-uddannelse
2600,https://www.dr.dk/nyheder/indland/faerre-vil-vaere-paedagog-sygeplejerske-og-skolelaerer
2601,https://www.dr.dk/nyheder/indland/flere-haabefulde-ansoegere-faar-i-nat-tilbudt-en-studieplads-65714-er-kommet-ind
2603,https://www.dr.dk/nyheder/indland/mand-haardt-saaret-og-betjent-ramt-af-skud-paa-taasinge
2604,https://www.dr.dk/nyheder/udland/evakuering-i-sneglefart-hundredvis-af-syge-venter-naer-damaskus
2605,https://www.dr.dk/nyheder/udland/anden-gang-paa-en-uge-minister-forlader-macrons-regering
2606,https://www.dr.dk/nyheder/penge/fakta-saa-mange-milliarder-saelger-ejerne-dong-aktier
2607,/search?biw=1036&bih=670&q=related:https://www.dr.dk/nyheder/penge/fakta-saa-mange-milliarder-saelger-ejerne-dong-aktier&sa=X&ved=2ahUKEwjC0t_cmcf5AhVZX_EDHVuCCk44ChAfegQIDxAJ
2608,https://www.dr.dk/nyheder/tema/dyre-lejligheder
2609,https://www.dr.dk/nyheder/udland/assads-styrker-genvinder-symbolsk-oproersby
2610,https://www.dr.dk/nyheder/penge/kunderne-flygter-overskuddet-dykker-i-danske-bank
2838,https://www.dr.dk/nyheder/regionale/sjaelland/ud-af-tre-laeger-er-utilfredse-med-sundhedsplatformen-det-er-en
2839,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/ny-brist-i-sundhedsplatformen-fejl-i-medicinoplysninger-hos
2840,https://www.dr.dk/nyheder/regionale/sjaelland/overlaeger-i-region-sjaelland-sundhedsplatformen-skal-afvikles-nu
2842,https://www.dr.dk/nyheder/regionale/syd/enkel-metode-virker-folk-bliver-i-stor-stil-sendt-paa-rygestopkurser
2843,https://www.dr.dk/nyheder/regionale/oestjylland/jeg-faar-det-helt-daarligt-bare-ved-se-en-politibil
2844,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/ekspertraad-der-er-brug-markante-forbedringer-af
2845,https://www.dr.dk/nyheder/tema/sagen-om-dan-bunkering
2846,https://www.dr.dk/nyheder/udland/tema/skovbrande-i-amazonas
2847,https://www.dr.dk/nyheder/regionale/oestjylland/hoejesteret-har-talt-tommy-skal-et-halvt-aar-i-faengsel-kaempe-mod
3085,https://www.dr.dk/nyheder/udland/terrorsigtet-i-norsk-moske-skyderi-erkender-de-faktiske-omstaendigheder
3086,https://www.dr.dk/nyheder/indland/tillidsmand-tiltalt-efter-togulykke-der-kostede-otte-mennesker-livet
3087,https://www.dr.dk/nyheder/politik/lokke-takker-konservative-v-og-k-er-rygraden-i-bla-blok
3088,https://www.dr.dk/nyheder/politik/trump-efter-samtale-med-mette-frederiksen-en-vidunderlig-kvinde#!/
3089,https://www.dr.dk/nyheder/politik/carl-holst-venstre-ledelsen-har-faaet-mund-og-klovsyge-og-kuren-kan-blive-aflivning
3090,https://www.dr.dk/nyheder/udland/colombia-og-farc-enige-om-nedtrappe-konflikt
3091,https://www.dr.dk/nyheder/viden/kroppen/traet-af-laese-din-hjerne-er-lige-saa-glad-lydboeger-og-podcasts
3093,https://www.dr.dk/nyheder/indland/overblik-saadan-lyder-sigtelserne-i-kundby-sagen
3094,/search?biw=1036&bih=670&q=related:https://www.dr.dk/nyheder/indland/overblik-saadan-lyder-sigtelserne-i-kundby-sagen&sa=X&ved=2ahUKEwig1bTmmcf5AhUOXvEDHQurAOM4ChAfegQIFhAJ
3344,https://www.dr.dk/nyheder/politik/ekspert-om-regeringsudspil-spoergsmaalet-er-om-man-kan-finde-flere-sygeplejersker
3345,https://www.dr.dk/nyheder/politik/stoettepartier-bakker-op-om-flere-sygeplejersker-men-er-uenige-om-hvor-de-skal
3346,https://www.dr.dk/nyheder/politik/dyrere-cigaretter-skal-betale-valgloefte-om-1000-flere-sygeplejersker
3347,https://www.dr.dk/nyheder/indland/v-og-k-om-regeringens-sygeplejerske-loefte-man-kan-ikke-love-guld-og-groenne-skove
3348,https://www.dr.dk/nyheder/politik/minister-om-centralt-valgloefte-du-faar-ikke-mig-til-komme-med-et-konkret-tidspunkt
3352,https://www.dr.dk/nyheder/regionale/sjaelland/sygeplejersker-er-ogsaa-frustrerede-over-sundhedsplatformen
3353,https://www.dr.dk/nyheder/landets-foerste-ungdomsbydel-unge-i-20erne-beboer-halvdelen-af-aarhus-c?focusId=4286180
3613,https://www.dr.dk/nyheder/indland/15-milliarder-kroner-ekstra-til-regionerne
3614,https://www.dr.dk/nyheder/indland/sygeplejerske-sundhedsplatformen-goer-patienterne-mere-trygge
3615,/search?biw=1036&bih=670&q=related:https://www.dr.dk/nyheder/indland/sygeplejerske-sundhedsplatformen-goer-patienterne-mere-trygge&sa=X&ved=2ahUKEwiz1P_tmcf5AhXEXfEDHbcgB-A4ChAfegQIBRAJ
3616,https://www.dr.dk/nyheder/politik/efter-oksekoedsrapport-enhedslisten-vil-oprette-whistleblower-ordning-forskere
3617,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/sundhedspersonale-om-nyt-it-system-det-er-uacceptabelt
3618,/search?biw=1036&bih=670&q=related:https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/sundhedspersonale-om-nyt-it-system-det-er-uacceptabelt&sa=X&ved=2ahUKEwiz1P_tmcf5AhXEXfEDHbcgB-A4ChAfegQIDxAJ
3620,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/udskaeldt-it-system-kan-betyde-afskedigelser-paa-riget
3621,https://www.dr.dk/nyheder/regionale/sjaelland/region-sjaelland-gaar-over-til-sundhedsplatformen-i-nat-patientforening
3622,https://www.dr.dk/nyheder/landets-foerste-ungdomsbydel-unge-i-20erne-beboer-halvdelen-af-aarhus-c?focusId=3472247
3623,https://www.dr.dk/nyheder/18-aar-efter-911-derfor-lever-konspirationsteorierne-stadig
3894,https://www.dr.dk/nyheder/regionale/oestjylland/lisbeth-og-helene-vandt-loenkamp-paa-supersygehus-nu-aendres
3896,https://www.dr.dk/nyheder/regionale/midtvest/kurerer-halsbetaendelse-og-vejer-babyer-flere-sygeplejersker-saetter-sig
3899,https://www.dr.dk/nyheder/politik/regeringen-vil-bruge-milliarder-paa-velfaerd-og-uddannelse-naeste-aar
3900,https://www.dr.dk/nyheder/politik/cordsen-viser-vej-derfor-var-disse-5-punkter-afgoerende-i-frederiksens-tale
3901,https://www.dr.dk/nyheder/tema/skatte-og-momssvindelsag
3902,https://www.dr.dk/nyheder/tema/abu-bakr-al-baghdadi-draebt
4184,https://www.dr.dk/nyheder/indland/tema/eksplosioner-i-kobenhavn
4185,https://www.dr.dk/nyheder/indland/retssag-udskudt-afhoering-af-britta-nielsen-bliver-ikke-i-dag
4186,https://www.dr.dk/nyheder/regionale/midtvest/ikke-penge-nok-i-kassen-endnu-en-sygehusflytning-giver-kaemperegning
4188,https://www.dr.dk/nyheder/udland/video-snoed-doeden-i-sidste-oejeblik-tog-brager-ind-i-bil
4190,https://www.dr.dk/nyheder/udland/erdogan-militaeroperation-i-syrien-er-i-gang
4192,/search?biw=1036&bih=670&q=related:https://www.dr.dk/nyheder/tema/den-store-skattelaek&sa=X&ved=2ahUKEwiBw8P1mcf5AhW2QfEDHdnaA1g4ChAfegQIEBAJ
4193,https://www.dr.dk/nyheder/regionale/sjaelland/politiet-leder-igen-efter-forsvundne-emilie
4194,https://www.dr.dk/nyheder/tema/catalonien
4195,https://www.dr.dk/nyheder/tema/drone-sagen
4196,https://translate.google.com/translate?hl=da&sl=en&u=https://www.dr.dk/nyheder/tema/drone-sagen&prev=search&pto=aue
4490,https://www.dr.dk/nyheder/politik/500-sygeplejersker-er-forsvundet-fra-sygehusene-siden-mette-frederiksen-lovede-1000
4491,https://www.dr.dk/nyheder/politik/aftale-om-skaffe-1000-flere-sygeplejersker-er-i-hus
4492,https://www.dr.dk/nyheder/regionale/fyn/sygeplejersker-sidder-ved-computeren-i-stedet-ved-patienten-hk-vil-flytte
4493,https://www.dr.dk/nyheder/regionale/oestjylland/kristoffer-er-en-af-de-sygeplejersker-der-skal-goere-op-med-aflyste
4495,https://www.dr.dk/nyheder/regionale/sjaelland/nyt-projekt-skal-faa-faerre-til-droppe-ud-af-uddannelse-sygeplejersker
4499,https://www.dr.dk/nyheder/penge/blackstone-loefter-lidt-af-sloeret-pengene-er-primaert-fra-sygeplejersker-brandmaend
4809,https://www.dr.dk/nyheder/penge/tema/kuppet-mod-europa
4811,https://www.dr.dk/nyheder/indland/dansk-universitet-opfordrer-sine-studerende-til-rejse-hjem-fra-hongkong
4812,https://www.dr.dk/nyheder/udland/lokke-afviser-international-domstol-syrienkrigene
5134,https://dsr.dk/sygeplejersken/arkiv/sy-nr-2008-19/hver-sjette-sygeplejerske-foeler-sig-stresset
5135,/search?q=Hvor+mange+sygeplejersker+f%C3%A5r+stress%3F&sa=X&ved=2ahUKEwigsueEmsf5AhWhQvEDHSp-AqYQzmd6BAgqEAU
