,links
55,/search?q=related:https://www.dr.dk/nyheder/indland/marlene-staar-frem-han-maltrakterede-min-krop-og-mit-ansigt&sa=X&ved=2ahUKEwjHzJOy1sj5AhVSYPEDHSvkBHEQH3oECAQQCQ
56,https://www.dr.dk/nyheder/regionale/fyn/flyt-til-syddanmark-og-faa-sygeplejejob
57,https://www.dr.dk/Nyheder/Baggrund/2012/02/08112739.htm?focusId=3546851
58,https://www.dr.dk/nyheder/regionale/oestjylland/sociale-bedragere-har-det-svaert-i-aarhus
59,https://www.dr.dk/nyheder/regionale/trekanten/kun-en-har-roskildesyge
60,https://www.dr.dk/nyheder/regionale/nordjylland/hund-reddede-ejere-fra-brand
92,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/3-aarig-pige-doed-efter-fald-fra-vindue
93,https://www.dr.dk/nyheder/regionale/nordjylland/11-aarig-pige-ser-ud-til-overleve
94,https://www.dr.dk/nyheder/udland/kampe-i-syrien-paa-webcam
95,https://www.dr.dk/nyheder/indland/gigantiske-ekstra-regninger-paa-vej-fra-vandvaerket
96,https://www.dr.dk/nyheder/indland/kommune-melder-solhaven-overgreb
97,https://www.dr.dk/nyheder/baggrund/2012/02/163053.htm?focusId=3414254
98,https://www.dr.dk/nyheder/regionale/trekanten/klatrepark-i-kolding-sat-i-bero
99,https://www.dr.dk/nyheder/billedserie-siku-i-sneen
100,https://www.dr.dk/nyheder/udland/kairo-regeringsbygning-i-flammer
101,https://www.dr.dk/nyheder/februar-i-billeder
143,https://www.dr.dk/nyheder/indland/sygeplejersker-paa-detektivarbejde-efter-hiv
144,https://www.dr.dk/nyheder/indland/laeger-drop-akutlinje-med-sygeplejersker
145,https://www.dr.dk/nyheder/indland/ok-sygeplejersker-passer-akut-telefonen
146,https://www.dr.dk/nyheder/regionale/oestjylland/sygeplejersker-skal-soege-til-norge
147,https://www.dr.dk/nyheder/indland/laege-og-sygeplejersker-er-blevet-opereret
148,https://www.dr.dk/nyheder/indland/kritik-af-akuttelefon-er-forfejlet
149,https://www.dr.dk/nyheder/regionale/fyn/ouh-boer-ansaette-flere-sygeplejersker
150,https://www.dr.dk/nyheder/indland/region-risikerer-politisag-efter-knivstik
151,https://www.dr.dk/nyheder/regionale/nordjylland/jobrotation-i-hvide-kitler
152,https://www.dr.dk/nyheder/politik/gaa-til-sygeplejerske-doegnet-rundt
204,https://www.dr.dk/nyheder/regionale/nordjylland/overarbejde-kan-have-konsekvenser-paa-sygehusene
205,https://www.dr.dk/nyheder/regionale/fyn/stigning-af-vold-paa-psykiatrisk-afdeling
206,https://www.dr.dk/nyheder/regionale/trekanten/besoeg-sygeplejersken-naar-det-passer
207,https://www.dr.dk/nyheder/indland/staten-printer-e-mail-ud-og-sender-dem-med-posten
208,https://www.dr.dk/nyheder/regionale/nordjylland/40000-tisser-ufrivilligt-i-bukserne
209,https://www.dr.dk/nyheder/regionale/bornholm/bedre-behandle-i-eget-hjem
210,https://www.dr.dk/nyheder/regionale/syd/polterabend-endte-i-tragisk-flystyrt-0
211,https://www.dr.dk/Nyheder/Baggrund/2012/03/01104531.htm?focusId=3552861
212,https://www.dr.dk/nyheder/indland/sag-om-dansk-skolegang-undrer-graenseforening
213,https://www.dr.dk/nyheder/regionale/midtvest/17-aarig-ikke-udsat-seksuelle-kraenkelser
275,https://www.dr.dk/nyheder/regionale/bornholm/alle-nyuddannede-sygeplejersker-i-arbejde
276,https://www.dr.dk/nyheder/regionale/nordjylland/sygeplejersker-paa-kursus-mod-overgreb
277,https://www.dr.dk/nyheder/indland/sundhedsoekonom-roser-oplaeg-til-sundhedspolitik
278,https://www.dr.dk/nyheder/regionale/nordjylland/sygehuse-sjusker-med-recepter
279,https://www.dr.dk/Nyheder/Baggrund/2012/04/10092633.htm?focusId=3546583
280,https://www.dr.dk/nyheder/indland/terrormistaenkte-faengsles-i-fire-uger
281,https://www.dr.dk/Nyheder/Baggrund/2012/04/10092633.htm?focusId=3988145
282,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/dreng-slynget-ud-af-forlystelse
283,https://www.dr.dk/nyheder/udland/vagtmand-naegter-manddrab-paa-sort-teenager
284,https://www.dr.dk/nyheder/regionale/trekanten/aeldre-kan-koebe-ekstra-rengoering
356,https://www.dr.dk/nyheder/indland/forfatter-spionsag-minder-om-kgbs-metoder
357,https://www.dr.dk/nyheder/regionale/oestjylland/40-aarig-bokser-goer-comeback
358,https://www.dr.dk/nyheder/regionale/trekanten/skrottyve-taget-paa-fersk-gerning
359,https://www.dr.dk/nyheder/regionale/nordjylland/politi-sparkede-doere-ind
360,https://www.dr.dk/nyheder/penge/forbrugerne-boykotter-nar-ansatte-snydes
361,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/forbyggelsescentre-i-kbh-er-landets-bedste
362,https://www.dr.dk/nyheder/regionale/syd/hurtigere-behandling-til-torturofre
363,https://www.dr.dk/nyheder/regionale/syd/ivaerksaetter-satser-paa-sundhedstjek
364,https://www.dr.dk/nyheder/kultur/mike-sheridan-vil-forene-unge-og-klassisk-musik
365,https://www.dr.dk/nyheder/udland/sudan-afviser-fn-indblanding-i-konflikt
447,https://www.dr.dk/nyheder/regionale/oestjylland/sygeplejersker-siger-nej-til-job-paa-dagpenge
448,https://www.dr.dk/nyheder/regionale/sjaelland/lokalopgoer-om-toppost-hos-sygeplejerskerne
449,https://www.dr.dk/nyheder/live-dag-15-i-retssagen-mod-breivik
450,https://www.dr.dk/nyheder/regionale/sjaelland/private-straalekanoner-i-naestved
451,https://www.dr.dk/nyheder/regionale/oestjylland/rift-om-dansk-sundhedspersonale-i-dubai
452,https://www.dr.dk/nyheder/indland/ensomme-aeldre-skal-ud-i-lyset
453,https://www.dr.dk/nyheder/politik/slut-med-anbefale-koebesex-til-handicappede
454,https://www.dr.dk/nyheder/politik/boligejere-skal-betale-lavere-skat-paa-arbejde
455,https://www.dr.dk/nyheder/regionale/fyn/odense-giver-kerteminde-flere-borgere
456,https://www.dr.dk/Nyheder/Baggrund/2012/05/01164039.htm?focusId=3511015
548,https://www.dr.dk/nyheder/indland/konkurs-tvinger-lufthavn-til-fyre
549,https://www.dr.dk/nyheder/indland/flere-unge-uddannes-i-udlandet
550,https://www.dr.dk/nyheder/regionale/syd/region-syddanmark-er-bedst
551,https://www.dr.dk/nyheder/regionale/syd/masser-af-herreloese-katte
552,https://www.dr.dk/nyheder/politik/enhedslisten-stiller-krav-til-skattereform
553,https://www.dr.dk/nyheder/indland/ringsted-direktoer-sluppet-ud-af-kina-lamslaaet-over-soevndal
554,https://www.dr.dk/nyheder/udland/igen-blodig-uro-i-kairo
555,https://www.dr.dk/nyheder/politik/regering-tager-til-fodbold-em-i-ukraine
556,https://www.dr.dk/nyheder/regionale/nordjylland/karolinelund-genaabner-som-bypark
557,https://www.dr.dk/nyheder/regionale/midtvest/25-aar-med-marie-kiks
659,https://www.dr.dk/nyheder/regionale/syd/nyuddannede-sygeplejersker-faar-job
660,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/psykiatere-undlod-fortaelle-om-fejl
661,https://www.dr.dk/nyheder/indland/nu-skal-et-vaere-slut-sygehus-ansattes-misbrug-stoppes
662,https://www.dr.dk/nyheder/regionale/syd/sygeplejerskeuddannelsen-i-soenderborg-i-front
663,https://www.dr.dk/nyheder/udland/professor-i-retten-breivik-har-tourettes-syndrom
664,https://www.dr.dk/Nyheder/Billedserier/2012/06/06073555.htm
665,https://www.dr.dk/Nyheder/2012/06/13190459.htm?focusId=3523352
666,https://www.dr.dk/nyheder/regionale/sjaelland/fra-skolebaenk-til-arbejdsloeshedskoe
667,https://www.dr.dk/nyheder/billedserie-jaguarunger-foedt-i-berlins-zoo
668,https://www.dr.dk/nyheder/regionale/trekanten/21-aarig-draebt-i-christiansfeld
780,https://www.dr.dk/nyheder/udland/breiviks-mor-ville-have-lukkede-doere-i-retten
781,https://www.dr.dk/nyheder/penge/landbruget-mangler-sanktioner-mod-kriminelle-bagmaend
782,https://www.dr.dk/nyheder/regionale/syd/foraeldre-vil-redde-dagplejen
783,https://www.dr.dk/nyheder/politik/sundhedsministeren-vil-ikke-aendre-loven
784,https://www.dr.dk/nyheder/indland/1000-videoer-skal-hjaelpe-talsvage-elever
785,https://www.dr.dk/nyheder/kultur/musik/travelling-tribes-aabner-dagens-program-live
786,https://www.dr.dk/nyheder/politik/loekke-erstattes-af-fire-venstre-folk-i-allinge
787,https://www.dr.dk/nyheder/regionale/trekanten/40-aarig-anholdt-drab-i-christiansfeld
788,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/danmarks-stoerste-vaeksttalent-kaaret
789,https://www.dr.dk/nyheder/indland/flere-selvmord-paa-jernbaneskinnerne
911,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/fixelancen-paa-nye-haender
912,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/foerste-overdosis-i-fixelancen
913,https://www.dr.dk/nyheder/politik/danmark-skal-eksportere-kreativitet-i-uddannelser
914,https://www.dr.dk/nyheder/udland/et-aar-efter-terror-norge-mindes-sine-ofre
915,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/faa-kvindelige-professorer-paa-koebenhavns-universitet
916,https://www.dr.dk/Nyheder/Billedserier/2012/07/22194651.htm?focusId=3504083
917,https://www.dr.dk/nyheder/regionale/trekanten/overbelaegningen-i-arresthusene-skal-ned
918,https://www.dr.dk/nyheder/udland/marokko-udviser-syriens-ambassadoer
919,https://www.dr.dk/nyheder/udland/biograf-morder-var-psykiatrisk-patient
920,https://www.dr.dk/nyheder/kultur/kronprinsen-jeg-er-faerdig-med-undskylde
1052,https://www.dr.dk/nyheder/billedserie-voldsomme-brande-haerger-spanien
1053,https://www.dr.dk/nyheder/regionale/sjaelland/konservativ-europamester
1054,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/stadig-mangel-paa-frivillige-haender
1055,https://www.dr.dk/nyheder/indland/eftersoegning-af-fisker-stoppet
1056,https://www.dr.dk/nyheder/regionale/oestjylland/boligomraader-taet-paa-ghetto-status
1057,https://www.dr.dk/nyheder/kultur/roskilde-fester-videre-trods-doedsfald
1058,https://www.dr.dk/nyheder/udland/hamas-henretter-tre-drab
1059,https://www.dr.dk/Nyheder/Baggrund/2012/07/20/064607.htm?focusId=3511365
1060,https://www.dr.dk/nyheder/regionale/sjaelland/kvindelig-pyroman-skal-blive-i-faengsel
1061,https://www.dr.dk/nyheder/kultur/rolling-stones-fejrer-50-aar-paa-musikscenen
1203,https://www.dr.dk/nyheder/indland/sygeplejersker-siger-nej-til-vagter-paa-skadestuen
1204,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/sygeplejersker-bekymrede-over-spareplaner
1205,https://www.dr.dk/nyheder/regionale/midtvest/sygeplejersker-er-tilbage-i-job
1206,https://www.dr.dk/nyheder/politik/df-andre-end-sygeplejersker-skal-ogsaa-kunne-foerstehjaelp
1207,https://www.dr.dk/nyheder/politik/el-kraever-foerstehjaelp-til-sygeplejersker
1208,https://www.dr.dk/nyheder/regionale/nordjylland/nordjylland-har-de-gladeste-sygeplejersker
1209,https://www.dr.dk/nyheder/regionale/trekanten/tykke-patienter-er-psykisk-haarde
1210,https://www.dr.dk/nyheder/regionale/trekanten/slut-med-bruge-kollegaens-login
1211,https://www.dr.dk/Nyheder/Billedserier/2012/08/21110117.htm?focusId=3016414
1212,https://www.dr.dk/nyheder/regionale/oestjylland/efteruddannelse-giver-job-til-ledige
1364,https://www.dr.dk/nyheder/regionale/oestjylland/efterlyser-47-aarig-kvinde-fra-randers
1365,https://www.dr.dk/nyheder/politik/vestager-svarer-det-er-haardt-vaere-uden-job
1366,https://www.dr.dk/nyheder/penge/ansatte-hos-sas-mister-halvdelen-af-loennen
1367,https://www.dr.dk/nyheder/kultur/saadan-fejrer-stroeget-foedselsdag
1368,https://www.dr.dk/nyheder/regionale/nordjylland/forsker-kommuner-kan-finde-noedjob
1369,https://www.dr.dk/Nyheder/Baggrund/2012/08/12/135740.htm?focusId=3764857
1370,https://www.dr.dk/nyheder/kultur/tv-stjernen-roseanne-vil-vaere-praesident
1371,https://www.dr.dk/nyheder/politik/v-vi-vil-se-fordomsfrit-paa-nummererede-uniformer
1372,https://www.dr.dk/nyheder/regionale/nordjylland/ung-mand-faldt-af-bil-og-doede
1373,https://www.dr.dk/nyheder/regionale/fyn/rolig-nat-i-vollsmose-og-paa-skadestue
1535,https://www.dr.dk/nyheder/penge/sygeplejersker-snydt-millioner-af-sygehus
1536,https://www.dr.dk/nyheder/regionale/nordjylland/sygeplejersker-med-til-tvangsindlaeggelser
1537,https://www.dr.dk/nyheder/regionale/oestjylland/sygeplejersker-faar-hudskader
1538,https://www.dr.dk/nyheder/regionale/nordjylland/sygeplejersker-skal-lette-ventetid
1539,https://www.dr.dk/nyheder/regionale/oestjylland/tunoe-faar-sygeplejerske-tilbage-naeste-aar
1540,https://www.dr.dk/nyheder/indland/socialministeren-ind-i-garagebarnsagen
1541,https://www.dr.dk/nyheder/regionale/oestjylland/uniformer-paa-proeve
1542,https://www.dr.dk/nyheder/regionale/midtvest/glad-amalie-winther-nummer-syv
1543,https://www.dr.dk/nyheder/regionale/oestjylland/flere-ledere-stiller-forbudte-spoergsmaal
1544,https://www.dr.dk/nyheder/regionale/syd/maend-gider-ikke-laese-til-sygeplejerske
1716,https://www.dr.dk/nyheder/udland/heftige-sammenstoed-i-kairo
1717,https://www.dr.dk/nyheder/regionale/nordjylland/faengsel-overvaagning-af-pengeautomater
1718,https://www.dr.dk/nyheder/udland/tredje-brand-paa-en-maaned-26-mister-livet-i-mexicansk-gasbrand
1719,https://www.dr.dk/nyheder/din-mening-er-mobilafhaengighed-et-problem-dig
1720,https://www.dr.dk/nyheder/regionale/oestjylland/strejkende-afviser-kommunens-plan
1721,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/eksplosion-ryster-joedisk-samfund-i-malmoe
1722,https://www.dr.dk/nyheder/indland/mor-og-datter-fik-plov-gennem-forruden
1723,https://www.dr.dk/nyheder/indland/boern-risikerer-skulderskader-fra-ipads
1724,https://www.dr.dk/nyheder/regionale/nordjylland/skype-faeldede-roever
1725,https://www.dr.dk/Nyheder/Billedserier/2012/09/29182225.htm?focusId=4167771
1907,https://www.dr.dk/nyheder/regionale/sjaelland/sygeplejersker-vi-har-travlt
1908,https://www.dr.dk/nyheder/udland/bahrain-ingen-naade-til-doemte-laeger-og-sygeplejersker
1909,https://www.dr.dk/nyheder/regionale/bornholm/forgiftede-sygeplejersker-foeler-sig-ikke-raske
1910,https://www.dr.dk/nyheder/indland/sygeplejersker-topper-i-trovaerdighed-spindoktorer-er-i-bund
1911,https://www.dr.dk/nyheder/regionale/midtvest/bedre-overblik-it-paa-sygehusene
1912,https://www.dr.dk/nyheder/regionale/oestjylland/hele-mennesket-skal-i-fokus
1913,https://www.dr.dk/nyheder/regionale/nordjylland/fiberredning-af-bredbaandsnet
1914,https://www.dr.dk/nyheder/politik/df-tvivler-paa-regeringens-12500-akutjob
1915,https://www.dr.dk/nyheder/politik/s-intet-maerkeligt-i-aendret-skattepraksis
1916,https://www.dr.dk/nyheder/indland/saedsag-bliver-til-facebookgruppe
2108,https://www.dr.dk/nyheder/billedserie-superstormens-spor-af-oedelaeggelser
2109,https://www.dr.dk/nyheder/regionale/midtvest/socialdemokrater-vil-have-viborg-i-regionsraad
2110,https://www.dr.dk/nyheder/politik/live-foelg-med-naar-folketinget-aabner
2111,https://www.dr.dk/nyheder/politik/borgerlig-stoette-til-regeringen-uden-om-venstre
2112,https://www.dr.dk/nyheder/regionale/midtvest/vold-i-nattelivet
2113,https://www.dr.dk/nyheder/indland/20-aarig-libaneser-doed-efter-overfald
2114,https://www.dr.dk/Nyheder/Artikler/2012/10/09/103844.htm?focusId=3549672
2115,https://www.dr.dk/nyheder/regionale/midtvest/flere-sigtelser-mulige-i-sex-sag-fra-ikast
2116,https://www.dr.dk/nyheder/indland/analyse-hver-anden-tror-ikke-paa-medierne
2117,https://www.dr.dk/nyheder/politik/forsvarsministeren-jeg-har-foerst-set-videoen-i-dag
2319,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/sygeplejersker-klaeder-hinanden-af-paa-nettet
2320,https://www.dr.dk/nyheder/regionale/oestjylland/sygeplejersker-fotograferer-deres-arbejde
2321,https://www.dr.dk/nyheder/regionale/midtvest/laeger-og-sygeplejersker-knokler
2322,https://www.dr.dk/nyheder/regionale/midtvest/oejeblikke-paa-arbejdet
2323,https://www.dr.dk/nyheder/regionale/uge-46-nr-4-2012
2324,https://www.dr.dk/nyheder/regionale/sjaelland/politiet-efterlyser-roever-0
2325,https://www.dr.dk/nyheder/din-mening-vil-du-gaa-ned-i-loen-beholde-dit-job
2326,https://www.dr.dk/Nyheder/Baggrund/2012/11/12/140529.htm?focusId=3523140
2327,https://www.dr.dk/nyheder/indland/adoptionsforaeldre-ok-vi-faar-taesk-nu
2328,https://www.dr.dk/nyheder/indland/verdensmester-spraenger-gassilo-i-knae
2540,https://www.dr.dk/nyheder/politik/barfoed-laver-gerne-finanslovaftale-uden-v
2541,https://www.dr.dk/nyheder/politik/venstre-ministeren-kan-selv-redde-femernforbindelsen
2542,https://www.dr.dk/nyheder/regionale/midtvest/venstre-mister-pengeindsamler
2543,https://www.dr.dk/nyheder/regionale/midtvest/hvalpesygen-ved-vaere-udryddet
2544,https://www.dr.dk/nyheder/politik/sf-byraadsmedlem-gaar-i-protest-mod-dagpenge-kurs
2545,https://www.dr.dk/nyheder/penge/piloter-det-er-vores-endelige-tilbud
2546,https://www.dr.dk/nyheder/indland/laererformand-vil-goere-skoler-selvejende
2547,https://www.dr.dk/nyheder/kultur/biskop-helt-fint-med-medina-klokkespil
2548,https://www.dr.dk/nyheder/politik/finanslovforhandlinger-ny-aftale-om-groen-omstilling-og-bedre-banegaarde
2549,https://www.dr.dk/nyheder/regionale/sjaelland/naestved-snublede-i-roskilde
2771,https://www.dr.dk/nyheder/indland/danske-sygeplejersker-menneskeligheden-er-paa-vej-ud
2772,https://www.dr.dk/nyheder/indland/sygehusene-har-sparet-en-milliard-kroner
2773,https://www.dr.dk/nyheder/regionale/syd/sygeplejersker-kommer-ambulancen-i-forkoebet
2774,https://www.dr.dk/nyheder/regionale/oestjylland/medom-vil-give-mere-til-kvindefagene-i-sundhedssektoren
2775,https://www.dr.dk/nyheder/indland/mindre-tid-til-patienter-sygeplejersker-bruger-mere-tid-bag-skrivebordet
2776,/search?q=related:https://www.dr.dk/nyheder/indland/mindre-tid-til-patienter-sygeplejersker-bruger-mere-tid-bag-skrivebordet&sa=X&ved=2ahUKEwiP_Im-18j5AhXBVfEDHSL2ANEQH3oECAcQCQ
2777,https://www.dr.dk/nyheder/regionale/syd/mange-foeler-sig-ensomme-i-december
2778,https://www.dr.dk/nyheder/indland/25-aarig-faengslet-efter-masseslagsmaal-paa-stroeget
2779,https://www.dr.dk/nyheder/regionale/syd/faerre-deltidsansatte-i-regionerne
2780,https://www.dr.dk/nyheder/regionale/midtvest/rottevaern-sat-op-paa-plejehjem
2781,https://www.dr.dk/nyheder/laerer-om-folkeskoleudspil-det-lugter-af-besparelser
3014,https://www.dr.dk/nyheder/regionale/bornholm/bekymring-over-krav-om-fuldtids-jobs
3015,https://www.dr.dk/nyheder/indland/ensomhed-rammer-isaer-skilsmisseforaeldre-i-julen
3016,https://www.dr.dk/nyheder/penge/ovk13-statsansatte-er-gaaet-i-gang
3017,https://www.dr.dk/nyheder/politik/pind-bilist-koerte-ind-i-min-bil-med-vilje
3018,https://www.dr.dk/nyheder/regionale/trekanten/faa-ren-samvittighed-foer-jul
3019,https://www.dr.dk/nyheder/kultur/kulturklubber/udstilling-danske-hverdagsritualer-paa-heart
3020,https://www.dr.dk/nyheder/regionale/fyn/robotlevering-paa-nyt-ouh
3021,https://www.dr.dk/nyheder/regionale/trekanten/vil-hjaelpe-tykke-boern-til-et-lettere-liv
3022,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/medicinkort-kan-redde-liv-men-det-er-staerkt-forsinket
3023,https://www.dr.dk/nyheder/regionale/midtvest/nu-skal-mobilhullerne-fyldes-ud
3266,https://www.dr.dk/nyheder/indland/dokumentation-saa-mange-sygeplejersker-bliver-udsat-vold
3267,https://www.dr.dk/nyheder/indland/sygeplejersker-udsaettes-i-stigende-grad-sexchikane
3268,https://www.dr.dk/nyheder/politik/v-df-hoejere-straf-vold-mod-sygeplejersker
3269,https://www.dr.dk/nyheder/indland/voldelig-hverdag-sygeplejersker-udsaettes-vold
3270,https://www.dr.dk/nyheder/indland/sygeplejersker-udlaendinge-snupper-vores-job
3271,https://www.dr.dk/nyheder/regionale/midtvest/syge-aeldre-hjaelpes-hjemme
3272,https://www.dr.dk/nyheder/indland/ekspert-vi-har-stoerre-fokus-paa-sexchikane
3273,https://www.dr.dk/nyheder/regionale/sjaelland/genoplivning-skaber-dilemma
3274,https://www.dr.dk/nyheder/regionale/midtvest/ansatte-kaemper-deres-arbejdsplads
3275,https://www.dr.dk/nyheder/regionale/oestjylland/ny-uniform-skal-vaere-taekkelig
3528,https://www.dr.dk/nyheder/indland/blind-mand-i-kalundborg-naegtet-foererhund
3529,https://www.dr.dk/Nyheder/Billedserier/2013/01/03154200.htm?focusId=2762636
3530,https://www.dr.dk/nyheder/regionale/oestjylland/aron-johannsson-til-holland
3531,https://www.dr.dk/nyheder/viden/miljoe/sod-faar-polerne-til-smelte
3532,https://www.dr.dk/nyheder/indland/goedningsregler-giver-daarligt-korn
3533,https://www.dr.dk/nyheder/regionale/bornholm/faerre-penge-har-gavnet-hospitalet
3534,https://www.dr.dk/nyheder/regionale/syd/landbrugsformand-super-med-tangfoder-til-oeffe
3535,https://www.dr.dk/nyheder/udland/kilde-34-gidsler-draebt-i-algeriet
3536,https://www.dr.dk/Nyheder/Billedserier/2013/01/10194333.htm?focusId=4126539
3537,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/boern-sover-lidt-og-bruger-fritiden-forkert
3800,https://www.dr.dk/nyheder/politik/sygeplejersker-kalder-lockout-userioes
3801,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/travlhed-faar-sygeplejersker-til-frygte-fejl
3802,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/sygeplejersker-ramt-af-jobbet
3803,https://www.dr.dk/nyheder/regionale/syd/sygeplejersker-paa-tyskbaenken
3804,https://www.dr.dk/nyheder/penge/ok-sammenbrud-sygeplejersker-og-regioner-hver-til-sit
3805,https://www.dr.dk/nyheder/regionale/bornholm/oeens-sygeplejersker-har-nemt-ved-faa-arbejde
3806,https://www.dr.dk/nyheder/regionale/sjaelland/kun-paa-skadestuen-efter-aftale
3807,https://www.dr.dk/nyheder/regionale/bornholm/bornholm-kan-faa-mangel-paa-sygeplejersker
3808,https://www.dr.dk/Nyheder/Billedserier/2013/02/09162657.htm?focusId=3463321
3809,https://www.dr.dk/nyheder/indland/lig-i-nettet-ved-laesoe-er-en-aeldre-mand
4082,https://www.dr.dk/nyheder/regionale/bornholm/forskere-politikerne-har-travlt-med-placere-atomaffald
4083,https://www.dr.dk/nyheder/politik/df-sclerosepatienter-skal-kunne-koere-med-hash-i-blodet
4084,https://www.dr.dk/nyheder/regionale/syd/bare-bryster-i-alle-aldre-stod-i-koe-i-soenderborg
4085,https://www.dr.dk/nyheder/baggrund/2013/02/07/113606.htm?focusId=3484584
4086,https://www.dr.dk/nyheder/regionale/bornholm/truede-12-aarig-med-pistol
4087,https://www.dr.dk/nyheder/politik/kampen-om-su-starter-i-morgen
4088,https://www.dr.dk/nyheder/regionale/nordjylland/pladsmangel-er-hverdag-paa-sygehuse
4089,https://www.dr.dk/nyheder/baggrund/2013/02/07/113606.htm?focusId=3395557
4090,https://www.dr.dk/nyheder/baggrund/2013/02/07/113606.htm?focusId=3400855
4091,https://www.dr.dk/Nyheder/Artikler/2013/02/04/124720.htm?focusId=3718947
4374,https://www.dr.dk/nyheder/indland/sygeplejersker-skal-have-mindre-sexede-uniformer
4375,https://www.dr.dk/nyheder/regionale/sjaelland/sygeplejersker-skal-vaere-mindre-sexede
4376,https://www.dr.dk/nyheder/regionale/midtvest/sygeplejersker-skal-have-mindre-sexede-uniformer
4377,https://www.dr.dk/nyheder/regionale/syd/regionsdirektoer-sygeplejersker-har-ret-til-ytre-sig
4378,https://www.dr.dk/nyheder/regionale/oestjylland/sygeplejersker-skal-have-mere-taekkelige-uniformer
4379,https://www.dr.dk/nyheder/regionale/syd/sygeplejerskers-ytringsfrihed-truet
4380,https://www.dr.dk/nyheder/politik/overblik-saa-laenge-varede-tidligere-konflikter
4381,https://www.dr.dk/nyheder/regionale/midtvest/jobrotation-skaber-arbejde
4382,https://www.dr.dk/nyheder/regionale/oestjylland/laeger-og-sygeplejersker-i-horsens-rykker-kontorer-ud-til-patienterne
4383,https://www.dr.dk/nyheder/baggrund/2013/03/04/085231.htm?focusId=3988143
4676,https://www.dr.dk/Nyheder/Baggrund/2013/03/04/090118.htm?focusId=3531234
4677,https://www.dr.dk/nyheder/regionale/syd/tillidsmand-fra-sydvestjysk-sygehus-det-skaber-utryghed
4678,https://www.dr.dk/nyheder/baggrund/2013/03/26/141001.htm?focusId=4183099
4679,https://www.dr.dk/nyheder/regionale/bornholm/lockout-rammer-ogsaa-efterskolen
4680,https://www.dr.dk/nyheder/regionale/fyn/frost-giver-landmaend-gylleproblemer
