,links
148,https://www.dr.dk/nyheder/indland/busulykke-kostede-59-aarig-mand-livet
149,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/louisiana-taet-paa-besoegsrekord
200,https://www.dr.dk/nyheder/regionale/oestjylland/lauge-sikrede-sejren-over-polen
201,https://www.dr.dk/nyheder/regionale/trekanten/ny-campingfatter-soeges
202,https://www.dr.dk/nyheder/regionale/syd/rockerne-daekkes-taet-op-af-politiet
203,https://www.dr.dk/nyheder/politik/moger-kun-skattelettelser-til-folk-i-arbejde
204,https://www.dr.dk/nyheder/baggrund/2012/01/16103325.htm?focusId=4216801
205,https://www.dr.dk/nyheder/regionale/trekanten/ny-byhoejskole-i-fredericia
206,https://www.dr.dk/nyheder/kultur/soluna-samay-vinder-dansk-melodi-grand-prix-2012
207,https://www.dr.dk/nyheder/kultur/dansk-musik-hitter-hos-pladekoeberne
208,https://www.dr.dk/nyheder/indland/ofre-vil-moedes-med-gerningsmaend
209,https://www.dr.dk/nyheder/regionale/bornholm/ssp-konsulent-10-aarige-boer-ikke-komme-paa-sodavandsdiskotek
270,https://www.dr.dk/nyheder/regionale/oestjylland/friskole-tjener-gode-penge-paa-nytaarskrudt
271,https://www.dr.dk/Nyheder/Baggrund/2012/01/10071308.htm?focusId=3722799
272,https://www.dr.dk/nyheder/indland/odense-indfoerer-sladreordning
273,https://www.dr.dk/nyheder/regionale/oestjylland/sag-om-arbejdsskade-tog-12-aar
274,https://www.dr.dk/nyheder/regionale/fyn/elektrochok-gives-hurtigt
275,https://www.dr.dk/nyheder/politik/thorning-schmidt-en-usund-kultur
276,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/15/135040.htm?focusId=3441189
277,https://www.dr.dk/nyheder/regionale/syd/billeder-det-kolde-gys-til-jess-thorup
278,https://www.dr.dk/nyheder/billedserier/2012/01/31203032.htm?focusId=3845666
279,https://www.dr.dk/nyheder/flere-politikere-boykottede-dronningen
350,https://www.dr.dk/nyheder/regionale/oestjylland/49-aarig-kvinde-faengslet-knivstikkeri
351,https://www.dr.dk/nyheder/din-mening-skal-feltpraester-velsigne-soldater
352,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/vaek-med-boernechecken-til-de-rigeste
353,https://www.dr.dk/nyheder/menu-og-musik-til-gallataffel
354,https://www.dr.dk/nyheder/politik/k-erstat-boernechecken-med-fradrag
355,https://www.dr.dk/nyheder/billedserie-brand-i-beboelsesejendom-i-valby
356,https://www.dr.dk/nyheder/temaer/2012/eu/2012/01/09/113508.htm?focusId=4174958
357,https://www.dr.dk/nyheder/billedserier/2012/01/31203032.htm?focusId=3859421
358,https://www.dr.dk/nyheder/kan-dronningen-cykle
359,https://www.dr.dk/Nyheder/Temaer/2012/EU/2012/01/11/201927.htm?focusId=4187280
440,https://www.dr.dk/Nyheder/Temaer/2012/Dronning/2012/01/05/04112834.htm?focusId=3594733
441,https://www.dr.dk/nyheder/penge/ingen-fest-til-overenskomstforhandlinger
442,https://www.dr.dk/Nyheder/Temaer/2012/EU/2012/01/17/145732.htm?focusId=3461889
443,https://www.dr.dk/nyheder/kultur/megaevents-skal-afholdes-i-oeresundsregionen
444,https://www.dr.dk/nyheder/billedserie-danskernes-dronning
445,https://www.dr.dk/nyheder/regionale/trekanten/hofteopererede-kimer-sygehusene-ned
446,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/15/15200219.htm?focusId=3266176
447,https://www.dr.dk/Nyheder/Baggrund/2012/01/11085622.htm?focusId=4216801
448,https://www.dr.dk/nyheder/se-laesernes-billeder-af-det-vintersmukke-danmark
449,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/15/15200219.htm?focusId=4183493
540,https://www.dr.dk/Nyheder/Baggrund/2012/01/19172841.htm?focusId=3767330
541,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/15/15200219.htm?focusId=3823551
542,https://www.dr.dk/nyheder/til-nytaarstaffel-hos-dronningen
543,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/05/04134547.htm?focusId=3401549
544,https://www.dr.dk/Nyheder/Temaer/2012/Dronning/2012/01/05/04133426.htm?focusId=3546449
545,https://www.dr.dk/nyheder/regionale/oestjylland/ny-samsoe-faerge-er-halvvejs-i-havn
546,https://www.dr.dk/nyheder/kultur/its-my-party-af-aj-kazinski
547,https://www.dr.dk/nyheder/regionale/oestjylland/kraeftdebat-paa-dr-oestjylland-se-billeder
548,https://www.dr.dk/Nyheder/Temaer/2012/Dronning/2012/01/05/04133426.htm?focusId=3546583
549,https://www.dr.dk/nyheder/politik/gjerskov-ikke-realistisk-droppe-landbrugsstoetten
650,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/15/15200219.htm?focusId=3751009
651,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/15/135040.htm?focusId=3446408
652,https://www.dr.dk/nyheder/regionale/sjaelland/lollandsk-ler-kan-bruges-til-atomaffald
653,https://www.dr.dk/nyheder/politik/energiplan-koster-tusinder-danske-familier
654,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/14/14184911.htm?focusId=4167771
655,https://www.dr.dk/nyheder/indland/fitness-ejer-faar-12-aars-faengsel
656,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/15/15200219.htm?focusId=4183096
657,https://www.dr.dk/nyheder/regionale/bornholm/overarbejdspukkel-blandt-postarbejderne
658,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/05/04134547.htm?focusId=4180650
659,https://www.dr.dk/nyheder/regionale/trekanten/varmen-lader-vente-paa-sig
770,https://www.dr.dk/nyheder/indland/politi-anholder-fire-mord-paa-81-aarig
771,https://www.dr.dk/Nyheder/Temaer/2012/Dronning/2012/01/15/15130118.htm?focusId=4167607
772,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/15/15200219.htm?focusId=3497416
773,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/15/15200219.htm?focusId=3843051
774,https://www.dr.dk/nyheder/live-se-statsministerens-nytaarstale
775,https://www.dr.dk/Nyheder/Temaer/2012/Dronning/2012/01/15/15171913.htm?focusId=3531189
776,https://www.dr.dk/nyheder/regionale/bornholm/unge-burmesere-trives-paa-bornholm
777,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/14/14184911.htm?focusId=3406968
778,https://www.dr.dk/Nyheder/Temaer/2012/Dronning/2012/01/15/225937.htm?focusId=3988143
779,https://www.dr.dk/nyheder/temaer/2012/eu/2012/01/09/113508.htm?focusId=4183493
900,https://www.dr.dk/nyheder/penge/dyrere-livsforsikringer-til-kvinder
901,https://www.dr.dk/Nyheder/Temaer/2012/Dronning/2012/01/05/04150451.htm?focusId=4187330
902,https://www.dr.dk/nyheder/temaer/2012/eu/2012/01/09/113508.htm?focusId=3992404
903,https://www.dr.dk/Nyheder/Baggrund/2012/01/11085622.htm?focusId=3523140
904,https://www.dr.dk/nyheder/regionale/bornholm/dansk-erhverv-bornholm-var-en-solstraale-i-2011
905,https://www.dr.dk/nyheder/regionale/nordjylland/p4ma-bold-cowi-vandt
906,https://www.dr.dk/Nyheder/Temaer/2012/Dronning/2012/01/13/133508.htm?focusId=3519915
907,https://www.dr.dk/Nyheder/Temaer/2012/Dronning/2012/01/15/225937.htm?focusId=4187330
908,https://www.dr.dk/Nyheder/Temaer/2012/EU/2012/01/11/201927.htm?focusId=3992017
909,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/05/04134547.htm?focusId=3414390
1040,https://www.dr.dk/nyheder/regionale/fyn/ic4-tog-stadig-laast-efter-marslev-chok
1041,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/15/15200219.htm?focusId=3511586
1042,https://www.dr.dk/Nyheder/Temaer/2012/EU/2012/01/17/145732.htm?focusId=3120759
1043,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/05/04134547.htm?focusId=3216465
1044,https://www.dr.dk/Nyheder/Temaer/2012/Dronning/2012/01/15/225937.htm?focusId=3847539
1045,https://www.dr.dk/Nyheder/Temaer/2012/Dronning/2012/01/15/15200219.htm
1046,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/05/04134547.htm?focusId=3377105
1047,https://www.dr.dk/Nyheder/Temaer/2012/Dronning/2012/01/13/133508.htm?focusId=3140899
1048,https://www.dr.dk/nyheder/penge/skat-bogfoerer-24-fiktive-milliarder
1049,https://www.dr.dk/nyheder/temaer/2012/eu/2012/01/09/113508.htm?focusId=4167718
1190,https://www.dr.dk/Nyheder/Baggrund/2012/01/01104534.htm
1191,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/15/15200219.htm?focusId=3847515
1192,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/14/14184911.htm?focusId=3858439
1193,https://www.dr.dk/nyheder/gaesterne-til-gallataffel-paa-christiansborg
1194,/search?biw=1036&bih=670&q=related:https://www.dr.dk/nyheder/gaesterne-til-gallataffel-paa-christiansborg&sa=X&ved=2ahUKEwjHwOOu2cb5AhWJG-wKHUgaCH84jAEQH3oECAQQCA
1195,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/14/14184911.htm?focusId=3581004
1196,https://www.dr.dk/nyheder/temaer/2012/eu/2012/01/09/113508.htm?focusId=3847229
1197,https://www.dr.dk/nyheder/temaer/2012/eu/2012/01/09/113508.htm?focusId=4182573
1198,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/05/04134547.htm?focusId=4174491
1199,https://www.dr.dk/nyheder/poul-joergensen-vender-tilbage-til-dr
1200,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/15/15200219.htm?focusId=3137789
1352,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/05/04134547.htm?focusId=3414317
1353,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/15/15200219.htm?focusId=3078269
1354,/search?sa=N&biw=1036&bih=670&q=%22jan.+2012%22+AND+%22%22sygeplejersker*%22%22+site:https://www.dr.dk/nyheder/&ved=2ahUKEwjhoeyv2cb5AhVEuqQKHXpvAlY4lgEQ5t4CegQIBhAB
1355,https://www.dr.dk/nyheder/temaer/2012/eu/2012/01/09/113508.htm?focusId=4216832
1356,https://www.dr.dk/Nyheder/Temaer/2012/Dronning/2012/01/15/225937.htm?focusId=3967268
1357,https://www.dr.dk/Nyheder/Temaer/2012/Dronning/2012/01/05/04150451.htm?focusId=2920394
1358,https://www.dr.dk/nyheder/temaer/2012/eu/2012/01/09/113508.htm?focusId=3862834
1359,https://www.dr.dk/nyheder/indland/finsk-koks-udsaetter-mega-lottotraekning
1360,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/05/04134547.htm?focusId=4180526
1361,https://www.dr.dk/Nyheder/Temaer/2012/Dronning/2012/01/05/04150451.htm?focusId=3539088
1362,https://www.dr.dk/nyheder/indland/brystopereret-jeg-er-meget-nervoes
1525,https://www.dr.dk/Nyheder/Temaer/2012/Dronning/2012/01/15/225937.htm?focusId=3130274
1526,https://www.dr.dk/Nyheder/Temaer/2012/EU/2012/01/11/201927.htm?focusId=3966101
1527,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/15/135040.htm?focusId=3855384
1528,https://www.dr.dk/Nyheder/Temaer/2012/EU/2012/01/082242.htm?focusId=3593004
1529,https://www.dr.dk/Nyheder/Temaer/2012/Dronning/2012/01/15/15130118.htm?focusId=4167516
1530,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/14/14184911.htm?focusId=3540827
1531,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/05/04134547.htm?focusId=3531395
1532,https://www.dr.dk/nyheder/indland/eneste-danske-overlevende-titanic-aendrede-hendes-liv
1533,https://www.dr.dk/Nyheder/Baggrund/2012/01/31101237.htm?focusId=3406946
1534,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/05/04134547.htm?focusId=3549803
1707,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/14/14184911.htm?focusId=3249515
1708,https://www.dr.dk/nyheder/temaer/2012/eu/2012/01/09/113508.htm?focusId=4101875
1709,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/15/15200219.htm?focusId=3964601
1710,https://www.dr.dk/nyheder/temaer/2012/eu/2012/01/09/113508.htm?focusId=3966679
1711,https://www.dr.dk/nyheder/temaer/2012/dronning/2012/01/05/04134547.htm?focusId=3401444
1889,https://www.dr.dk/nyheder/indland/sygeplejersker-vil-skaere-i-nattevagter
1890,https://www.dr.dk/nyheder/regionale/nordjylland/udenlandske-sygeplejersker-er-taget-hjem
1891,https://www.dr.dk/nyheder/regionale/midtvest/sygeplejersker-uddanner-sig-til-ledighed
1892,https://www.dr.dk/nyheder/regionale/trekanten/finder-hurtigere-arbejde
1893,https://www.dr.dk/nyheder/udland/top-fem-det-fortryder-vi-foer-doeden
1894,https://www.dr.dk/nyheder/indland/marlene-staar-frem-han-maltrakterede-min-krop-og-mit-ansigt
1895,/search?q=related:https://www.dr.dk/nyheder/indland/marlene-staar-frem-han-maltrakterede-min-krop-og-mit-ansigt&sa=X&ved=2ahUKEwji5eO32cb5AhXxMewKHYpTAToQH3oECAUQCQ
1896,https://www.dr.dk/nyheder/regionale/fyn/flyt-til-syddanmark-og-faa-sygeplejejob
1897,https://www.dr.dk/nyheder/indland/kommune-melder-solhaven-overgreb
1898,https://www.dr.dk/nyheder/regionale/trekanten/kun-en-har-roskildesyge
1899,https://www.dr.dk/nyheder/regionale/nordjylland/hund-reddede-ejere-fra-brand
2088,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/3-aarig-pige-doed-efter-fald-fra-vindue
2089,https://www.dr.dk/nyheder/regionale/nordjylland/11-aarig-pige-ser-ud-til-overleve
2090,https://www.dr.dk/nyheder/udland/kampe-i-syrien-paa-webcam
2091,https://www.dr.dk/nyheder/indland/gigantiske-ekstra-regninger-paa-vej-fra-vandvaerket
2092,https://www.dr.dk/nyheder/billedserie-siku-i-sneen
2093,https://www.dr.dk/nyheder/udland/kairo-regeringsbygning-i-flammer
2094,https://www.dr.dk/nyheder/februar-i-billeder
2095,https://www.dr.dk/nyheder/regionale/nordjylland/mobiltyve-anholdt
2096,https://www.dr.dk/nyheder/regionale/sjaelland/sommerhus-udbraendte
2097,https://www.dr.dk/nyheder/baggrund/2012/02/163053.htm?focusId=4126564
2296,https://www.dr.dk/nyheder/regionale/nordjylland/sejr-i-saesonens-sidste-kamp
2297,https://www.dr.dk/nyheder/udland/strejkekaos-i-frankfurt-lufthavn
2298,https://www.dr.dk/nyheder/politik/antorini-aaben-tyrkisk-i-gymnasiet
2299,https://www.dr.dk/nyheder/indland/sjaelland-vil-vaere-eus-groenne-region
2300,https://www.dr.dk/nyheder/regionale/sjaelland/koege-kickstarter-stadionbyggeri
2301,https://www.dr.dk/nyheder/regionale/nordjylland/aalborg-midtby-har-mistet-varmen
2302,https://www.dr.dk/nyheder/indland/39-aarig-erkender-drab-paa-paedagog-under-udflugt
2303,https://www.dr.dk/nyheder/regionale/nordjylland/barn-i-livsfare-efter-trafikulykke
2304,https://www.dr.dk/nyheder/indland/opraab-fra-ansatte-i-psykiatrien-skaf-flere-sengepladser-nu
2305,https://www.dr.dk/nyheder/regionale/sjaelland/bedre-boliger-til-handicappede
2514,https://www.dr.dk/nyheder/regionale/fyn/fynsk-gartneri-betaler-millionregning
2515,https://www.dr.dk/nyheder/udland/tv-draeber-syv-personer-i-pakistan
2516,https://www.dr.dk/nyheder/regionale/fyn/loesladt-efter-sag-om-politi-skud
2517,https://www.dr.dk/nyheder/politik/analyse-hvordan-man-ikke-foerer-politik
2518,https://www.dr.dk/nyheder/regionale/sjaelland/seersucces-i-odsherred
2519,https://www.dr.dk/nyheder/regionale/midtvest/ny-klub-udsatte-familier-godt-i-gang
2520,https://www.dr.dk/nyheder/regionale/oestjylland/efterloen-eller-krydstogt
2521,https://www.dr.dk/nyheder/indland/familiefar-anklaget-drab-paa-doetre
2522,https://www.dr.dk/nyheder/indland/christiania-folkeaktie-succes-lader-vente-paa-sig
2523,https://www.dr.dk/nyheder/regionale/oestjylland/fange-stikker-kniv-i-kraniet-paa-medfange
2742,https://www.dr.dk/nyheder/baggrund/2012/02/03122854.htm?focusId=3774480
2743,https://www.dr.dk/Nyheder/Billedserier/2012/02/24105122.htm?focusId=4168354
2744,https://www.dr.dk/nyheder/penge/ledere-fra-krakbanker-ansat-af-staten
2745,https://www.dr.dk/nyheder/politik/hilser-sag-mod-nato-velkommen
2746,https://www.dr.dk/nyheder/regionale/fyn/fynsvaerket-maatte-skrue-op-varmen
2747,https://www.dr.dk/nyheder/billedserier/2012/02/09165046.htm?focusId=4126539
2748,https://www.dr.dk/nyheder/billedserier/2012/02/06091121.htm?focusId=3164818
2749,https://www.dr.dk/nyheder/regionale/oestjylland/succes-med-digital-selvbetjening
2750,https://www.dr.dk/nyheder/regionale/midtvest/forsoeger-faa-grundstoedt-coaster-fri
2751,https://www.dr.dk/nyheder/billedserier/2012/02/09165046.htm?focusId=3266261
2980,https://www.dr.dk/nyheder/regionale/trekanten/hestkaer-friskole-er-gaaet-konkurs
2981,https://www.dr.dk/nyheder/billedserier/2012/02/04130828.htm?focusId=3531196
2982,https://www.dr.dk/nyheder/regionale/syd/sommerland-syd-goer-klar-til-ny-saeson
2983,https://www.dr.dk/nyheder/udland/dovne-graekere-og-perfekte-danskere
2984,https://www.dr.dk/nyheder/indland/mand-amok-med-kniv-ved-boernehave
2985,https://www.dr.dk/nyheder/billedserier/2012/02/26111716.htm?focusId=3282211
2986,https://www.dr.dk/nyheder/kultur/historisk-kopi-af-mona-lisa-er-fundet
2987,https://www.dr.dk/nyheder/regionale/bornholm/sparekniven-kan-ikke-gemmes-vaek
2988,https://www.dr.dk/nyheder/billedserier/2012/02/06091121.htm?focusId=4101875
2989,https://www.dr.dk/nyheder/regionale/nordjylland/paa-flugt-med-soeskende
3228,https://www.dr.dk/nyheder/indland/prins-joachims-gods-i-sag-om-ulovlig-import
3229,https://www.dr.dk/nyheder/regionale/sjaelland/naar-filmen-knaekker
3230,https://www.dr.dk/nyheder/regionale/syd/hund-besvimede-af-tisse-paa-lygtepael
3231,https://www.dr.dk/nyheder/regionale/syd/billeder-dagen-derpaa
3232,https://www.dr.dk/nyheder/billedserier/2012/02/12141053.htm?focusId=4174872
3233,https://www.dr.dk/nyheder/regionale/sjaelland/ekspert-vindmoellesag-kan-starte-forfra
3234,https://www.dr.dk/nyheder/politik/slagsmal-hvad-erstatter-fortidspensionen
3235,https://www.dr.dk/nyheder/regionale/oestjylland/aarhusianske-socialraadgivere-vrede
3236,https://www.dr.dk/Nyheder/Baggrund/2012/02/08112739.htm?focusId=4187330
3237,https://www.dr.dk/nyheder/penge/uventet-pensionsskat-statskassen-faar-uventet-35-milliarder
3486,https://www.dr.dk/nyheder/indland/kraftigste-fald-i-huspriser-i-70-aar
3487,https://www.dr.dk/nyheder/indland/vaccine-gav-boern-kronisk-hjernesygdom
3488,https://www.dr.dk/nyheder/regionale/trekanten/v-k-og-df-underdriver-tal-landbyggeri
3489,https://www.dr.dk/nyheder/regionale/sjaelland/slagelse-fh-freder-traeneren
3490,https://www.dr.dk/nyheder/kultur/britpop-indtager-skanderborgs-boegeskov
3491,https://www.dr.dk/nyheder/billedserie-whitney-houstons-sidste-rejse
3492,https://www.dr.dk/nyheder/billedserier/2012/02/23081559.htm?focusId=3992017
3493,https://www.dr.dk/Nyheder/Baggrund/2012/02/06145247.htm?focusId=4216747
3494,https://www.dr.dk/nyheder/billedserie-castro-staar-frem
3495,https://www.dr.dk/nyheder/din-mening-har-du-ogsaa-oplevet-29-februar-boevl
3754,https://www.dr.dk/nyheder/din-mening-er-det-i-orden-lave-forsoeg-uden-samtykke
3755,https://www.dr.dk/nyheder/regionale/sjaelland/sejrede-i-soeslag-mod-warszawapagten
3756,https://www.dr.dk/Nyheder/Baggrund/2012/02/15141723.htm?focusId=4182922
3757,https://www.dr.dk/nyheder/regionale/midtvest/teenagehjerner-og-trafik-er-farlig-kombination
3758,https://www.dr.dk/Nyheder/Baggrund/2012/02/02100749.htm?focusId=3546765
3759,https://www.dr.dk/nyheder/indland/doed-gymnasieelev-fra-egaa-er-nu-hjemme
3760,https://www.dr.dk/nyheder/regionale/trekanten/hjemmevaernsfolk-paa-den-store-klinge
3761,https://www.dr.dk/nyheder/politik/dyrere-parkering-omkring-koebenhavn
3762,https://www.dr.dk/nyheder/billedserie-snefald-over-afrika
3763,https://www.dr.dk/nyheder/indland/miljoekrav-vil-koste-rederier-milliarder
4032,https://www.dr.dk/nyheder/regionale/midtvest/store-ordrer-til-hoejttalerfabrik
4033,https://www.dr.dk/nyheder/regionale/trekanten/klatrepark-i-kolding-sat-i-bero
4034,https://www.dr.dk/nyheder/dit-tip-fyrer-du-fuglene
4035,https://www.dr.dk/Nyheder/Baggrund/2012/02/29154841.htm?focusId=3714055
4036,https://www.dr.dk/nyheder/indland/undgaa-blive-forfulgt-af-google
4037,/search?biw=1036&bih=670&q=related:https://www.dr.dk/nyheder/indland/undgaa-blive-forfulgt-af-google&sa=X&ved=2ahUKEwi42fLD2cb5AhUXs6QKHSGTCUo4WhAfegQIERAJ
4038,https://www.dr.dk/nyheder/baggrund/2012/02/163053.htm?focusId=3873787
4040,https://www.dr.dk/nyheder/temaer/2012/eu/2012/01/09/113508.htm?focusId=4183099
4041,https://www.dr.dk/Nyheder/Baggrund/2012/02/06145247.htm?focusId=3549279
4042,https://www.dr.dk/Nyheder/Baggrund/2012/02/15162915.htm?focusId=3380324
4322,https://www.dr.dk/Nyheder/Billedserier/2012/02/05200948.htm?focusId=4169502
4323,https://www.dr.dk/nyheder/baggrund/2012/02/03122854.htm?focusId=4169659
4324,https://www.dr.dk/nyheder/eksplosion-i-tyskland-draeber-en-person-og-saarer-flere?focusId=4182814
4325,https://www.dr.dk/nyheder/din-mening-er-kravet-om-smage-paa-svinekoed-i-orden
4326,https://www.dr.dk/nyheder/baggrund/2012/02/163053.htm?focusId=4174585
4327,https://www.dr.dk/nyheder/indland/frivilligraadet-skulle-maaske-have-taenkt-mere-paa-marlene
4328,https://www.dr.dk/Nyheder/Billedserier/2012/02/24105122.htm?focusId=2933783
4329,https://www.dr.dk/Nyheder/Baggrund/2012/03/01104531.htm?focusId=3653724
4330,https://www.dr.dk/nyheder/din-mening-fik-jesper-det-rigtige-raad-af-mit-publikum
4331,https://www.dr.dk/nyheder/nyt-forskningsprojekt-skal-vise-paalideligheden-af-lyntest?focusId=4072318
4621,https://www.dr.dk/nyheder/baggrund/2012/02/03122854.htm?focusId=3541063
4622,https://www.dr.dk/nyheder/baggrund/2012/02/163053.htm?focusId=3828918
4623,https://www.dr.dk/Nyheder/Baggrund/2012/02/15141723.htm?focusId=3829091
4624,https://www.dr.dk/nyheder/artikler/2014/03/02/163347.htm?focusId=4218285
4625,https://www.dr.dk/Nyheder/Temaer/2012/Dronning/2012/01/14/231247.htm?focusId=3395589
4626,https://www.dr.dk/nyheder/billedserie-heftige-oversvoemmelser-i-indien
4627,https://www.dr.dk/Nyheder/Baggrund/2012/02/02100749.htm?focusId=3992017
4628,https://www.dr.dk/Nyheder/Baggrund/2012/02/24114947.htm
4629,https://www.dr.dk/nyheder/service/2007/04/24082944.htm?focusId=4275947
4630,https://www.dr.dk/nyheder/penge/kontant/2014/01/21103837.htm?focusId=4286180
4930,https://www.dr.dk/nyheder/baggrund/2012/02/03122854.htm?focusId=3823551
