,links
204,https://www.dr.dk/nyheder/indland/uddannelsesminister-ville-have-studerende-til-soege-bredt-meget-faa-har-hoert-efter
205,https://www.dr.dk/nyheder/udland/mueller-kritiserer-resume-af-rusland-rapport-justitsminister-skyder-tilbage
206,https://www.dr.dk/nyheder/penge/volvo-tilbagekalder-over-millioner-biler-paa-verdenplan
207,https://www.dr.dk/nyheder/indland/usas-udenrigsminister-i-eksklusivt-interview-med-dr-vi-har-vaeret-naive
208,https://www.dr.dk/nyheder/udland/nationalist-eller-eu-venlig-polens-praesidentvalg-paa-vej-mod-taet-finale
210,https://www.dr.dk/nyheder/steen-staar-bag-lynbussen-busveteran-vil-udfordre-transport-giganter
211,https://www.dr.dk/nyheder/viden/kroppen/fire-maaneder-med-corona-patienter-i-danmark-vi-har-gjort-store-fremskridt-paa
212,https://www.dr.dk/nyheder/viden/klima/2020-er-et-skaebneaar-klimaet-seneste-nyt-fra-arktis-viser-hvorfor
213,https://www.dr.dk/nyheder/indland/prins-joachim-er-udskrevet-fra-hospitalet
275,https://www.dr.dk/nyheder/indland/hver-fjerde-nye-sygeplejerske-tvivler-paa-fremtid-i-faget-og-det-har-intet-med
276,https://www.dr.dk/nyheder/politik/regeringen-vil-uddanne-2000-flere-sygeplejersker-men-der-skal-stadig-spares
278,https://www.dr.dk/nyheder/regionale/midtvest/kurerer-halsbetaendelse-og-vejer-babyer-flere-sygeplejersker-saetter-sig
279,https://www.dr.dk/nyheder/penge/laeger-og-sygeplejersker-tager-godt-imod-sundhedsudspil
280,https://www.dr.dk/nyheder/tema/sundhedsreform
281,https://www.dr.dk/nyheder/politik/5-ting-i-sundhedsreformen-du-skal-bide-maerke-i
282,https://www.dr.dk/nyheder/indland/79-nye-coronatilfaelde-det-seneste-doegn
283,https://www.dr.dk/nyheder/politik/regeringen-vil-sikre-flere-praktiserende-laeger-og-flere-sygeplejersker-paa-fuld-tid
284,/search?source=univ&tbm=isch&q=%22aug.+2020%22+AND+%22sygeplejersker*%22+site:https://www.dr.dk/nyheder/&fir=IP4FuNTh55oXPM%252CAqpmSvc0Ve7HOM%252C_%253BiYpk5kosBZij2M%252CELfOYGwtFbqmQM%252C_%253Bh-_Xul5ke8V09M%252CVBrmae-cnZ_BcM%252C_%253BgRt0lmnfZwb6VM%252CUicSr-9r54VJZM%252C_%253BeeojZ9aEK9qm0M%252Cel8CE04TqNGfjM%252C_%253BWGjwUsDjNuJfOM%252C5XzSNQZxCp86pM%252C_%253BElrfiLb3QQE7JM%252C5KIlRIpBpjXskM%252C_%253BMwhWUC1CwouLkM%252CKv4xdlC_glXIYM%252C_%253BoStjGbKYvyrOgM%252CKR-cxSZBfJnuAM%252C_%253Bg83iHG7T36rRqM%252CCBXCpzdQcjSO1M%252C_&usg=AI4_-kSBiP140PuYKElDPXZaqhgMffnypQ&sa=X&ved=2ahUKEwj4_vO5_cj5AhXYi_0HHfFpCmoQjJkEegQIGhAC
285,/search?source=univ&tbm=isch&q=%22aug.+2020%22+AND+%22sygeplejersker*%22+site:https://www.dr.dk/nyheder/&fir=IP4FuNTh55oXPM%252CAqpmSvc0Ve7HOM%252C_%253BiYpk5kosBZij2M%252CELfOYGwtFbqmQM%252C_%253Bh-_Xul5ke8V09M%252CVBrmae-cnZ_BcM%252C_%253BgRt0lmnfZwb6VM%252CUicSr-9r54VJZM%252C_%253BeeojZ9aEK9qm0M%252Cel8CE04TqNGfjM%252C_%253BWGjwUsDjNuJfOM%252C5XzSNQZxCp86pM%252C_%253BElrfiLb3QQE7JM%252C5KIlRIpBpjXskM%252C_%253BMwhWUC1CwouLkM%252CKv4xdlC_glXIYM%252C_%253BoStjGbKYvyrOgM%252CKR-cxSZBfJnuAM%252C_%253Bg83iHG7T36rRqM%252CCBXCpzdQcjSO1M%252C_&usg=AI4_-kSBiP140PuYKElDPXZaqhgMffnypQ&sa=X&ved=2ahUKEwj4_vO5_cj5AhXYi_0HHfFpCmoQ420oAHoECBoQBg
286,/search?source=univ&tbm=isch&q=%22aug.+2020%22+AND+%22sygeplejersker*%22+site:https://www.dr.dk/nyheder/&fir=IP4FuNTh55oXPM%252CAqpmSvc0Ve7HOM%252C_%253BiYpk5kosBZij2M%252CELfOYGwtFbqmQM%252C_%253Bh-_Xul5ke8V09M%252CVBrmae-cnZ_BcM%252C_%253BgRt0lmnfZwb6VM%252CUicSr-9r54VJZM%252C_%253BeeojZ9aEK9qm0M%252Cel8CE04TqNGfjM%252C_%253BWGjwUsDjNuJfOM%252C5XzSNQZxCp86pM%252C_%253BElrfiLb3QQE7JM%252C5KIlRIpBpjXskM%252C_%253BMwhWUC1CwouLkM%252CKv4xdlC_glXIYM%252C_%253BoStjGbKYvyrOgM%252CKR-cxSZBfJnuAM%252C_%253Bg83iHG7T36rRqM%252CCBXCpzdQcjSO1M%252C_&usg=AI4_-kSBiP140PuYKElDPXZaqhgMffnypQ&sa=X&ved=2ahUKEwj4_vO5_cj5AhXYi_0HHfFpCmoQ7Al6BAgaEA8
360,https://www.dr.dk/nyheder/indland/arets-varmeste-dag-og-hedebolgen-fortsaetter
361,https://www.dr.dk/nyheder/indland/rigspolitiet-nedlaegger-over-200-stillinger
362,https://www.dr.dk/nyheder/indland/rektor-faerre-vil-vaere-sygeplejerske-paedagog-og-laerer-hvis-vi-ikke-laengere-maa
363,https://www.dr.dk/nyheder/regionale/sjaelland/sygeplejersker-er-ogsaa-frustrerede-over-sundhedsplatformen
364,https://www.dr.dk/nyheder/udland/omkring-200000-hviderussere-raabte-gaa-af-til-lukasjenko-praesidenten-set-med-riffel
365,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/ny-brist-i-sundhedsplatformen-fejl-i-medicinoplysninger-hos
366,https://www.dr.dk/nyheder/indland/laegefaglige-selskaber-paa-stribe-dropper-arbejdsgruppe-om-omskaering-vi-er-i-2020
367,https://www.dr.dk/nyheder/penge/historisk-stort-fald-i-bnp-coronakrisen-faar-dansk-oekonomi-til-skrumpe
368,https://www.dr.dk/nyheder/indland/krav-om-14-dages-karantaene-faar-udenrigsministeriet-til-fraraade-rejser-til
369,https://www.dr.dk/nyheder/politik/loekkes-sundhedsreform-ny-milliardfond-flere-sygeplejersker-og-nyt-laegevagtnummer
453,https://www.dr.dk/nyheder/regionale/midtvest/smitten-stiger-hospitaler-tvinger-sygeplejersker-ind-i-coronaberedskab
454,https://www.dr.dk/nyheder/indland/sygeplejersker-tvinges-ind-i-corona-beredskaber-mange-er-traette-og-brugte
455,https://www.dr.dk/nyheder/regionale/midtvest/sygeplejersken-charlotte-sagde-op-da-hun-anden-gang-blev-udpeget-til
460,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/toaarige-olivia-doede-paa-grund-af-travlhed-i-dag-er-der-stadig
461,https://www.dr.dk/nyheder/penge/sygeplejersker-og-laerere-maa-tage-konfliktlaan-de-sparer-vores-loen-og-draener-vores
556,https://www.dr.dk/nyheder/indland/faa-fastansatte-sygeplejersker-hospitaler-oensker-aflyse-op-mod-halvdelen-af-lockout
557,https://www.dr.dk/nyheder/regionale/nordjylland/skuffede-sygeplejersker-en-loesning-alle-er-blevet-til-en-loesning
559,https://www.dr.dk/nyheder/penge/konflikt-paa-sygehuse-kraftigt-reduceret
560,https://www.dr.dk/nyheder/penge/sang-og-faglig-opsang-paa-bus-med-sygeplejersker-har-du-ingen-kvaler-sophie
561,https://www.dr.dk/nyheder/nyt-forskningsprojekt-skal-vise-paalideligheden-af-lyntest?focusId=3141153
564,https://www.dr.dk/nyheder/indland/over-500-patienter-sov-paa-gangene-sygehus-maatte-tvinges-til-skaffe-sygeplejersker
565,https://www.dr.dk/nyheder/udland/storbritannien-har-akut-mangel-paa-sygeplejersker-efter-brexit
566,/search?biw=1036&bih=670&q=related:https://www.dr.dk/nyheder/udland/storbritannien-har-akut-mangel-paa-sygeplejersker-efter-brexit&sa=X&ved=2ahUKEwiI7dLK_cj5AhWQgf0HHRSlAsM4ChAfegQIGBAJ
674,https://www.dr.dk/nyheder/seneste/sygeplejersker-sosuer-og-paedagoger-er-ogsaa-omfattet-af-pensionsaftale
675,https://www.dr.dk/nyheder/indland/kaare-moelbak-smitterisikoen-minkavlere-er-stoerre-end-laeger-og-sygeplejersker
676,https://www.dr.dk/nyheder/indland/laeger-og-sygeplejersker-faar-snart-mundbind-der-kan-genanvendes
677,https://www.dr.dk/nyheder/politik/beskeden-begejstring-hos-arnes-koner-efter-pensionsaftale
678,https://www.dr.dk/nyheder/politik/sf-og-enhedslisten-er-glade-have-arnes-kone-med-i-aftale
680,/search?q=related:https://www.dr.dk/nyheder/regionale/sjaelland/sygeplejersker-stroemmer-til-samtalegrupper-stressramte&sa=X&ved=2ahUKEwiBubTY_cj5AhWd57sIHWNuAWsQH3oECB0QCQ
681,https://www.dr.dk/nyheder/angrende-frank-jensen-faar-opbakning-til-fortsaette-som-overborgmester
798,https://www.dr.dk/nyheder/seneste/video-tyder-paa-succesfuld-proevetagning-paa-asteoride
799,https://www.dr.dk/nyheder/kultur/tema/gamechangers
800,https://www.dr.dk/nyheder/regionale/fyn/65-aarige-inger-er-gaaet-lidt-paa-pension-og-det-hjaelper-kollegerne
801,https://www.dr.dk/Nyheder/Temaer/2011/ti_aar_efter_1109/Artikler/2011/08/31133520.htm?focusId=3120466
802,https://www.dr.dk/nyheder/kultur/tema/ulven-kommer
803,https://www.dr.dk/nyheder/indland/femarig-pige-draebt-af-flugtbilist
804,https://www.dr.dk/nyheder/regionale/midtvest/stort-rykind-af-coronapatienter-katrine-har-meldt-sig-frivilligt-til
805,https://www.dr.dk/nyheder/penge/tema/diskrimination-af-gravide
806,https://www.dr.dk/nyheder/regionale/fyn/mistaenkt-laerer-fik-job-trods-bortvisning
932,https://www.dr.dk/nyheder/seneste/laeger-og-sygeplejersker-paa-boerneafdeling-advarer-om-travlhed
933,https://www.dr.dk/nyheder/seneste/filippinerne-skrotter-rejseforbud-sygeplejersker-som-nu-kan-hjaelpe-til-i-udlandet
934,https://www.dr.dk/nyheder/seneste/kontakttallet-er-faldet-til-1
936,https://www.dr.dk/nyheder/seneste/knapt-hver-fjerde-ung-tror-p-piller-beskytter-mod-sexsygdomme-viser-ny-undersoegelse
937,https://www.dr.dk/nyheder/seneste/paedagoger-efterlyser-retningslinjer-og-ressourcer-i-nordjylland
939,/search?q=related:https://www.dr.dk/nyheder/udland/storbritannien-har-akut-mangel-paa-sygeplejersker-efter-brexit&sa=X&ved=2ahUKEwj-qtLm_cj5AhUOg_0HHQYkBawQH3oECAUQCQ
940,https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/mandlige-laeger-oplever-kraenkelser-min-overlaege-sagde-hendes
941,https://www.dr.dk/nyheder/politik/minut-minut-mette-frederiksen-praesenterede-regeringsaendring-dronningen
942,https://www.dr.dk/nyheder/seneste/tapirunge-foedt-i-zoo-i-nat
1079,https://www.dr.dk/nyheder/indland/koebenhavns-politi-svensk-fund-ikke-interessant-i-eftersoegning-af-journalist
1080,https://www.dr.dk/nyheder/regionale/midtvest/doede-corona-mink-presser-sig-op-fra-graven-en-meters-dybde-kan-ikke
1081,https://www.dr.dk/nyheder/indland/alle-danske-mink-skal-aflives-af-frygt-virusmutation
1082,https://www.dr.dk/nyheder/udland/sveriges-regering-vil-forbyde-forsamlinger-paa-mere-end-otte-personer-gaa-ikke-i
1083,https://www.dr.dk/nyheder/udland/valg-i-usa
1084,https://www.dr.dk/nyheder/indland/test-dig-selv-kan-du-bestaa-indfoedsretsproeven-1
1086,https://www.dr.dk/nyheder/udland/valg-i-usa/faar-usa-den-blaa-mur-tilbage-det-haaber-joe-biden-og-demokraterne
1088,https://www.dr.dk/nyheder/regionale/oestjylland/roert-israelsk-ambassadoer-besoegte-joedisk-gravplads-i-randers-der-er
1236,https://www.dr.dk/nyheder/seneste/flere-sygeplejersker-overvejer-sige-op
1238,https://www.dr.dk/nyheder/seneste/corona-bonus-paa-op-til-15000-til-nogle-sygeplejersker
1240,https://www.dr.dk/nyheder/seneste/syddanske-sygeplejersker-faar-kontant-beloenning-corona-indsats
1241,https://www.dr.dk/nyheder/indland/nyuddannet-sygeplejerske-tvinges-paa-covid-afdeling-ved-ikke-hvordan-jeg-giver-ilt
1242,https://www.dr.dk/nyheder/nyt-forskningsprojekt-skal-vise-paalideligheden-af-lyntest?focusId=4169555
1243,https://www.dr.dk/nyheder/regionale/fyn/sygeplejersker-sidder-ved-computeren-i-stedet-ved-patienten-hk-vil-flytte
1244,https://www.dr.dk/nyheder/seneste/efterskole-sender-samtlige-elever-hjem
1401,https://www.dr.dk/nyheder/nyt-forskningsprojekt-skal-vise-paalideligheden-af-lyntest?focusId=3543941
1402,https://www.dr.dk/nyheder/seneste/whos-krisedirektoer-vacciner-er-ikke-lige-med-krisen-er-aflyst
1403,https://www.dr.dk/nyheder/nyt-forskningsprojekt-skal-vise-paalideligheden-af-lyntest?focusId=3543849
1404,https://www.dr.dk/nyheder/nyt-forskningsprojekt-skal-vise-paalideligheden-af-lyntest?focusId=3046357
1405,https://www.dr.dk/nyheder/seneste/knap-en-million-danskere-har-hentet-ny-koerekort-app
1406,https://www.dr.dk/nyheder/teknisk-uheld-vi-beklager?focusId=3395200
1407,https://www.dr.dk/nyheder/seneste/franske-fiskere-faar-oekonomisk-hjaelp-efter-aftale
1408,https://www.dr.dk/nyheder/seneste/den-kommende-juletid-bekymrer-allan-randrup-vi-er-ved-naa-derop-hvor-der-er-pres-paa
1409,https://www.dr.dk/Nyheder/Temaer/Oevrige_temaer/2008/Ski/Artikler/20080128131945.htm?focusId=4286180
1577,https://www.dr.dk/nyheder/seneste/velkommen-til-2021
1578,https://www.dr.dk/nyheder/indland/videodagbog-fra-fronten-jeg-kan-slet-ikke-overskue-taenke-paa-det-her-bliver-ved-i
1580,https://www.dr.dk/nyheder/seneste/statsministeren-haaber-paasken-bliver-vendepunktet-corona
1581,https://www.dr.dk/nyheder/seneste/afskedsvideo-melania-trump-siger-farvel-som-usas-foerstedame-ingen-ord-kan-udtrykke
1582,https://www.dr.dk/nyheder/viden/natur/kig-op-2021-byder-paa-seks-saerlige-begivenheder-paa-nattehimlen-og-en-ved
1583,https://www.dr.dk/nyheder/seneste/kina-vil-tage-imod-et-hold-af-viruseksperter-fra-who
1584,https://www.dr.dk/nyheder/seneste/dansk-challenger-fly-skal-ogsaa-i-2021-hjaelpe-med-overvaage-eus-graenser
1585,https://www.dr.dk/nyheder/seneste/flot-dag-venter-naar-taagen-er-vaek
1586,https://www.dr.dk/nyheder/billedserie-politiet-anholder-32-unge
1763,https://www.dr.dk/nyheder/seneste/manchester-united-overtager-med-en-1-0-sejr-foerstepladsen-fra-liverpool
1764,https://www.dr.dk/nyheder/seneste/partiledere-indkaldt-til-orientering-om-covid-19
1765,https://www.dr.dk/nyheder/seneste/smittestigning-sender-28-millioner-kinesere-i-nedlukning
1766,https://www.dr.dk/nyheder/boernepsykologer-under-sig-over-toejforbud-boern-bruger-toej-til-spejle-sig-i-omverden?focusId=4183096
1767,https://www.dr.dk/nyheder/billedserie-saadan-bliver-man-distorted-i-koebenhavn
1768,https://www.dr.dk/nyheder/udland/da-trump-tilhaengere-stormede-kongressen-her-er-hvad-vi-ved-der-skete
1769,https://www.dr.dk/nyheder/seneste/321-smittede-med-coronavirus-i-lyntest
1770,https://www.dr.dk/nyheder/nu-lover-kulturministeren-oekonomisk-hjaelp-til-kulturlivet?focusId=4169751
1771,https://www.dr.dk/nyheder/seneste/sydafrikansk-variant-af-coronavirus-fundet-i-usa
1772,https://www.dr.dk/nyheder/seneste/ssi-39-procent-af-den-danske-befolkning-havde-vaeret-coronasmittet-sidst-i-november
1959,https://www.dr.dk/nyheder/penge/nye-loen-og-arbejdsvilkaar-paa-plads-142000-ansatte-i-regionerne
1960,https://www.dr.dk/nyheder/seneste/tyske-laeger-og-sygeplejersker-skal-hjaelpe-portugal-under-stort-coronapres
1961,https://www.dr.dk/nyheder/penge/faar-sygeplejerskerne-en-tungere-loenpose-forhandlinger-i-sidste-fase
1962,https://www.dr.dk/nyheder/indland/pressemoede-om-terrorsag-anholdte-mistaenkt-planlaegge-angreb-i-danmark-eller
1963,https://www.dr.dk/nyheder/seneste/ssi-maaske-tid-til-forsoeg-med-genaabning
1966,https://www.dr.dk/nyheder/seneste/februar-tegner-til-blive-rigtig-kold-med-nattemperaturer-ned-til-15-graders-frost
1968,https://www.dr.dk/nyheder/indland/overenskomstaftale-142000-regionalt-ansatte-er-blevet-praesenteret
2167,https://www.dr.dk/nyheder/seneste/chefen-storbritanniens-mi6-efterretningstjeneste-siger-undskyld-til-homoseksuelle
2169,https://www.dr.dk/nyheder/indland/faa-sygeplejersker-patient-fik-ikke-mad-i-fem-dage
2170,https://www.dr.dk/nyheder/detektor/detektor-derfor-har-jordemoedre-mere-travlt-i-dag-selvom-de-er-mange-flere
2171,/search?sa=N&biw=1036&bih=670&source=univ&tbm=isch&q=%22feb.+2021%22+AND+%22sygeplejersker*%22+site:https://www.dr.dk/nyheder/&fir=krnX8gxXqnviZM%252CwmAY61AfsJo7DM%252C_%253BjaRDWaSrlC7_eM%252CH_0h6Q-6auNaTM%252C_%253BqUrsSvGsEu2nQM%252CfP7Q1LqUYb12AM%252C_%253ByGBB_l0CfFqpxM%252C7bKKbdlhZMTbeM%252C_%253BXQ_2VnR-jv5Q2M%252CvAYnWTjyhHUm2M%252C_%253BFsRCUAp8Jwx45M%252C3mZG3mk_9wYHgM%252C_%253BXEXWh2BcYG6L8M%252CH2-AOQ8K0pNDzM%252C_%253BeCgbI4FyQUWiPM%252C7bKKbdlhZMTbeM%252C_%253BRar9JRWZYILMlM%252C6eyyGxtJm9HabM%252C_%253BgAP2H26cIJ05HM%252CPWt38ftJCwu72M%252C_&usg=AI4_-kQ2UjvyPAwXfvn1wADPDTvHNPIISQ&ved=2ahUKEwiw6eqX_sj5AhVW_bsIHRkhDM84ChCMmQR6BAgREAI
2172,/search?sa=N&biw=1036&bih=670&source=univ&tbm=isch&q=%22feb.+2021%22+AND+%22sygeplejersker*%22+site:https://www.dr.dk/nyheder/&fir=krnX8gxXqnviZM%252CwmAY61AfsJo7DM%252C_%253BjaRDWaSrlC7_eM%252CH_0h6Q-6auNaTM%252C_%253BqUrsSvGsEu2nQM%252CfP7Q1LqUYb12AM%252C_%253ByGBB_l0CfFqpxM%252C7bKKbdlhZMTbeM%252C_%253BXQ_2VnR-jv5Q2M%252CvAYnWTjyhHUm2M%252C_%253BFsRCUAp8Jwx45M%252C3mZG3mk_9wYHgM%252C_%253BXEXWh2BcYG6L8M%252CH2-AOQ8K0pNDzM%252C_%253BeCgbI4FyQUWiPM%252C7bKKbdlhZMTbeM%252C_%253BRar9JRWZYILMlM%252C6eyyGxtJm9HabM%252C_%253BgAP2H26cIJ05HM%252CPWt38ftJCwu72M%252C_&usg=AI4_-kQ2UjvyPAwXfvn1wADPDTvHNPIISQ&ved=2ahUKEwiw6eqX_sj5AhVW_bsIHRkhDM84ChDjbSgAegQIERAG
2173,/search?sa=N&biw=1036&bih=670&source=univ&tbm=isch&q=%22feb.+2021%22+AND+%22sygeplejersker*%22+site:https://www.dr.dk/nyheder/&fir=krnX8gxXqnviZM%252CwmAY61AfsJo7DM%252C_%253BjaRDWaSrlC7_eM%252CH_0h6Q-6auNaTM%252C_%253BqUrsSvGsEu2nQM%252CfP7Q1LqUYb12AM%252C_%253ByGBB_l0CfFqpxM%252C7bKKbdlhZMTbeM%252C_%253BXQ_2VnR-jv5Q2M%252CvAYnWTjyhHUm2M%252C_%253BFsRCUAp8Jwx45M%252C3mZG3mk_9wYHgM%252C_%253BXEXWh2BcYG6L8M%252CH2-AOQ8K0pNDzM%252C_%253BeCgbI4FyQUWiPM%252C7bKKbdlhZMTbeM%252C_%253BRar9JRWZYILMlM%252C6eyyGxtJm9HabM%252C_%253BgAP2H26cIJ05HM%252CPWt38ftJCwu72M%252C_&usg=AI4_-kQ2UjvyPAwXfvn1wADPDTvHNPIISQ&ved=2ahUKEwiw6eqX_sj5AhVW_bsIHRkhDM84ChDsCXoECBEQDw
2174,https://www.dr.dk/nyheder/penge/laerere-sygeplejersker-elektrikere-det-har-de-sagt-ja-til-i-ok18
2175,https://www.dr.dk/nyheder/indland/faktatjek-ok18-hvor-meget-tjener-offentligt-ansatte#!/
2176,https://www.dr.dk/nyheder/penge/de-garvede-og-nybegynderne-helt-unikt-faggrupper-staar-sammen
2385,https://www.dr.dk/nyheder/penge/bombe-under-forhandlinger-sygeplejersker-stemmer-nej-til-ny-overenskomst
2387,https://www.dr.dk/nyheder/penge/sygeplejerske-glad-overenskomst-bombe-nok-er-nok-0
2388,https://www.dr.dk/nyheder/penge/sygeplejerske-bombe-konflikt-er-et-redskab-og-det-er-med-til-forhandlingerne
2389,https://www.dr.dk/nyheder/seneste/tre-laeger-og-fem-sygeplejersker-sendes-til-slovakiet-hjaelpe-med-covid-19
2391,https://www.dr.dk/nyheder/seneste/personer-indberettet-med-symptomer-efter-astazeneca-vaccination-den-ene-er-afgaaet?cid=soc_facebook_drnyheder_post_gztw2mvn
2393,https://www.dr.dk/nyheder/seneste/laeger-uden-graenser-om-omstridt-syrien-lejr-folk-bliver-draebt-med-en-brutal
2394,https://www.dr.dk/nyheder/seneste/vi-faar-et-naermest-normaliseret-danmark-til-sommer-og-festivaler-er-inden
2395,/search?source=univ&tbm=isch&q=%22mar.+2021%22+AND+%22sygeplejersker*%22+site:https://www.dr.dk/nyheder/&fir=WNJ7bqdojKAJdM%252CVIVo7P3KdHu02M%252C_%253BVZbybArvJKqIvM%252C_KULcwLr19Ej7M%252C_%253BbeAf6MiFaxvQlM%252C5Epcdazh8_LmLM%252C_%253BUiXgIpx7wZHu7M%252Cpw-BVLInI1C2LM%252C_%253BnLa2KvDPXmiFOM%252Cpw-BVLInI1C2LM%252C_%253B03hK8x3boggnWM%252Clfh6awcYun5T9M%252C_%253B4fn6zG2n3JarBM%252C6IoNDiFhewC-5M%252C_%253BFT01gTc9_vHocM%252ClokeXvK6CBNzfM%252C_%253BezKEh1F4oG0PoM%252C5Epcdazh8_LmLM%252C_%253BRPmu1rUcAERedM%252COvT51efyDngrqM%252C_&usg=AI4_-kSeFe1nBEnoSOTj45zIoxZQSHpLHw&sa=X&ved=2ahUKEwiWj6yn_sj5AhUqgP0HHTMMC1cQjJkEegQIHBAC
